"body_mass_value","migration_strategy","population"
28.8,"for_strat_aerial",0
32,"for_strat_watbelowsurf",0
32,"for_strat_wataroundsurf",0
32,"for_strat_ground",40
32,"for_strat_understory",40
32,"for_strat_midhigh",20
32,"for_strat_canopy",0
32,"for_strat_aerial",0
26.3,"for_strat_watbelowsurf",0
26.3,"for_strat_wataroundsurf",0
26.3,"for_strat_ground",40
26.3,"for_strat_understory",40
26.3,"for_strat_midhigh",20
26.3,"for_strat_canopy",0
26.3,"for_strat_aerial",0
21.5,"for_strat_watbelowsurf",0
21.5,"for_strat_wataroundsurf",0
21.5,"for_strat_ground",60
21.5,"for_strat_understory",40
21.5,"for_strat_midhigh",0
21.5,"for_strat_canopy",0
21.5,"for_strat_aerial",0
21.44,"for_strat_watbelowsurf",0
21.44,"for_strat_wataroundsurf",0
21.44,"for_strat_ground",60
21.44,"for_strat_understory",40
21.44,"for_strat_midhigh",0
21.44,"for_strat_canopy",0
21.44,"for_strat_aerial",0
18.8,"for_strat_watbelowsurf",0
18.8,"for_strat_wataroundsurf",0
18.8,"for_strat_ground",50
18.8,"for_strat_understory",50
18.8,"for_strat_midhigh",0
18.8,"for_strat_canopy",0
18.8,"for_strat_aerial",0
20.25,"for_strat_watbelowsurf",0
20.25,"for_strat_wataroundsurf",0
20.25,"for_strat_ground",50
20.25,"for_strat_understory",50
20.25,"for_strat_midhigh",0
20.25,"for_strat_canopy",0
20.25,"for_strat_aerial",0
12.29,"for_strat_watbelowsurf",0
12.29,"for_strat_wataroundsurf",0
12.29,"for_strat_ground",30
12.29,"for_strat_understory",40
12.29,"for_strat_midhigh",30
12.29,"for_strat_canopy",0
12.29,"for_strat_aerial",0
11.53,"for_strat_watbelowsurf",0
11.53,"for_strat_wataroundsurf",0
11.53,"for_strat_ground",0
11.53,"for_strat_understory",30
11.53,"for_strat_midhigh",70
11.53,"for_strat_canopy",0
11.53,"for_strat_aerial",0
14.1,"for_strat_watbelowsurf",0
14.1,"for_strat_wataroundsurf",0
14.1,"for_strat_ground",50
14.1,"for_strat_understory",50
14.1,"for_strat_midhigh",0
14.1,"for_strat_canopy",0
14.1,"for_strat_aerial",0
11.8,"for_strat_watbelowsurf",0
11.8,"for_strat_wataroundsurf",0
11.8,"for_strat_ground",40
11.8,"for_strat_understory",40
11.8,"for_strat_midhigh",20
11.8,"for_strat_canopy",0
11.8,"for_strat_aerial",0
12.48,"for_strat_watbelowsurf",0
12.48,"for_strat_wataroundsurf",0
12.48,"for_strat_ground",30
12.48,"for_strat_understory",40
12.48,"for_strat_midhigh",30
12.48,"for_strat_canopy",0
12.48,"for_strat_aerial",0
30.5,"for_strat_watbelowsurf",0
30.5,"for_strat_wataroundsurf",0
30.5,"for_strat_ground",30
30.5,"for_strat_understory",60
30.5,"for_strat_midhigh",10
30.5,"for_strat_canopy",0
30.5,"for_strat_aerial",0
24.6,"for_strat_watbelowsurf",0
24.6,"for_strat_wataroundsurf",0
24.6,"for_strat_ground",60
24.6,"for_strat_understory",40
24.6,"for_strat_midhigh",0
24.6,"for_strat_canopy",0
24.6,"for_strat_aerial",0
23.89,"for_strat_watbelowsurf",0
23.89,"for_strat_wataroundsurf",0
23.89,"for_strat_ground",50
23.89,"for_strat_understory",50
23.89,"for_strat_midhigh",0
23.89,"for_strat_canopy",0
23.89,"for_strat_aerial",0
26.4,"for_strat_watbelowsurf",0
26.4,"for_strat_wataroundsurf",0
26.4,"for_strat_ground",60
26.4,"for_strat_understory",40
26.4,"for_strat_midhigh",0
26.4,"for_strat_canopy",0
26.4,"for_strat_aerial",0
25.69,"for_strat_watbelowsurf",0
25.69,"for_strat_wataroundsurf",0
25.69,"for_strat_ground",60
25.69,"for_strat_understory",40
25.69,"for_strat_midhigh",0
25.69,"for_strat_canopy",0
25.69,"for_strat_aerial",0
39.4,"for_strat_watbelowsurf",0
39.4,"for_strat_wataroundsurf",0
39.4,"for_strat_ground",60
39.4,"for_strat_understory",40
39.4,"for_strat_midhigh",0
39.4,"for_strat_canopy",0
39.4,"for_strat_aerial",0
28,"for_strat_watbelowsurf",0
28,"for_strat_wataroundsurf",0
28,"for_strat_ground",50
28,"for_strat_understory",50
28,"for_strat_midhigh",0
28,"for_strat_canopy",0
28,"for_strat_aerial",0
29.75,"for_strat_watbelowsurf",0
29.75,"for_strat_wataroundsurf",0
29.75,"for_strat_ground",50
29.75,"for_strat_understory",50
29.75,"for_strat_midhigh",0
29.75,"for_strat_canopy",0
29.75,"for_strat_aerial",0
27.9,"for_strat_watbelowsurf",0
27.9,"for_strat_wataroundsurf",0
27.9,"for_strat_ground",60
27.9,"for_strat_understory",40
27.9,"for_strat_midhigh",0
27.9,"for_strat_canopy",0
27.9,"for_strat_aerial",0
26.5,"for_strat_watbelowsurf",0
26.5,"for_strat_wataroundsurf",0
26.5,"for_strat_ground",60
26.5,"for_strat_understory",40
26.5,"for_strat_midhigh",0
26.5,"for_strat_canopy",0
26.5,"for_strat_aerial",0
26.1,"for_strat_watbelowsurf",0
26.1,"for_strat_wataroundsurf",0
26.1,"for_strat_ground",50
26.1,"for_strat_understory",50
26.1,"for_strat_midhigh",0
26.1,"for_strat_canopy",0
26.1,"for_strat_aerial",0
29.75,"for_strat_watbelowsurf",0
29.75,"for_strat_wataroundsurf",0
29.75,"for_strat_ground",80
29.75,"for_strat_understory",20
29.75,"for_strat_midhigh",0
29.75,"for_strat_canopy",0
29.75,"for_strat_aerial",0
29.75,"for_strat_watbelowsurf",0
29.75,"for_strat_wataroundsurf",0
29.75,"for_strat_ground",80
29.75,"for_strat_understory",20
29.75,"for_strat_midhigh",0
29.75,"for_strat_canopy",0
29.75,"for_strat_aerial",0
18.5,"for_strat_watbelowsurf",0
18.5,"for_strat_wataroundsurf",0
18.5,"for_strat_ground",80
18.5,"for_strat_understory",20
18.5,"for_strat_midhigh",0
18.5,"for_strat_canopy",0
18.5,"for_strat_aerial",0
25,"for_strat_watbelowsurf",0
25,"for_strat_wataroundsurf",0
25,"for_strat_ground",70
25,"for_strat_understory",30
25,"for_strat_midhigh",0
25,"for_strat_canopy",0
25,"for_strat_aerial",0
24,"for_strat_watbelowsurf",0
24,"for_strat_wataroundsurf",0
24,"for_strat_ground",60
24,"for_strat_understory",40
24,"for_strat_midhigh",0
24,"for_strat_canopy",0
24,"for_strat_aerial",0
15,"for_strat_watbelowsurf",0
15,"for_strat_wataroundsurf",0
15,"for_strat_ground",50
15,"for_strat_understory",50
15,"for_strat_midhigh",0
15,"for_strat_canopy",0
15,"for_strat_aerial",0
17.73,"for_strat_watbelowsurf",0
17.73,"for_strat_wataroundsurf",0
17.73,"for_strat_ground",90
17.73,"for_strat_understory",10
17.73,"for_strat_midhigh",0
17.73,"for_strat_canopy",0
17.73,"for_strat_aerial",0
16,"for_strat_watbelowsurf",0
16,"for_strat_wataroundsurf",0
16,"for_strat_ground",50
16,"for_strat_understory",50
16,"for_strat_midhigh",0
16,"for_strat_canopy",0
16,"for_strat_aerial",0
41,"for_strat_watbelowsurf",0
41,"for_strat_wataroundsurf",0
41,"for_strat_ground",40
41,"for_strat_understory",40
41,"for_strat_midhigh",20
41,"for_strat_canopy",0
41,"for_strat_aerial",0
38.5,"for_strat_watbelowsurf",0
38.5,"for_strat_wataroundsurf",0
38.5,"for_strat_ground",40
38.5,"for_strat_understory",40
38.5,"for_strat_midhigh",20
38.5,"for_strat_canopy",0
38.5,"for_strat_aerial",0
42,"for_strat_watbelowsurf",0
42,"for_strat_wataroundsurf",0
42,"for_strat_ground",50
42,"for_strat_understory",50
42,"for_strat_midhigh",0
42,"for_strat_canopy",0
42,"for_strat_aerial",0
45.94,"for_strat_watbelowsurf",0
45.94,"for_strat_wataroundsurf",0
45.94,"for_strat_ground",60
45.94,"for_strat_understory",40
45.94,"for_strat_midhigh",0
45.94,"for_strat_canopy",0
45.94,"for_strat_aerial",0
47.1,"for_strat_watbelowsurf",0
47.1,"for_strat_wataroundsurf",0
47.1,"for_strat_ground",60
47.1,"for_strat_understory",40
47.1,"for_strat_midhigh",0
47.1,"for_strat_canopy",0
47.1,"for_strat_aerial",0
15,"for_strat_watbelowsurf",0
15,"for_strat_wataroundsurf",0
15,"for_strat_ground",0
15,"for_strat_understory",10
15,"for_strat_midhigh",90
15,"for_strat_canopy",0
15,"for_strat_aerial",0
16.1,"for_strat_watbelowsurf",0
16.1,"for_strat_wataroundsurf",0
16.1,"for_strat_ground",60
16.1,"for_strat_understory",40
16.1,"for_strat_midhigh",0
16.1,"for_strat_canopy",0
16.1,"for_strat_aerial",0
19.47,"for_strat_watbelowsurf",0
19.47,"for_strat_wataroundsurf",0
19.47,"for_strat_ground",60
19.47,"for_strat_understory",40
19.47,"for_strat_midhigh",0
19.47,"for_strat_canopy",0
19.47,"for_strat_aerial",0
29.8,"for_strat_watbelowsurf",0
29.8,"for_strat_wataroundsurf",0
29.8,"for_strat_ground",80
29.8,"for_strat_understory",20
29.8,"for_strat_midhigh",0
29.8,"for_strat_canopy",0
29.8,"for_strat_aerial",0
29.1,"for_strat_watbelowsurf",0
29.1,"for_strat_wataroundsurf",0
29.1,"for_strat_ground",60
29.1,"for_strat_understory",40
29.1,"for_strat_midhigh",0
29.1,"for_strat_canopy",0
29.1,"for_strat_aerial",0
27.2,"for_strat_watbelowsurf",0
27.2,"for_strat_wataroundsurf",0
27.2,"for_strat_ground",60
27.2,"for_strat_understory",40
27.2,"for_strat_midhigh",0
27.2,"for_strat_canopy",0
27.2,"for_strat_aerial",0
23.91,"for_strat_watbelowsurf",0
23.91,"for_strat_wataroundsurf",0
23.91,"for_strat_ground",60
23.91,"for_strat_understory",40
23.91,"for_strat_midhigh",0
23.91,"for_strat_canopy",0
23.91,"for_strat_aerial",0
25.9,"for_strat_watbelowsurf",0
25.9,"for_strat_wataroundsurf",0
25.9,"for_strat_ground",60
25.9,"for_strat_understory",40
25.9,"for_strat_midhigh",0
25.9,"for_strat_canopy",0
25.9,"for_strat_aerial",0
46.7,"for_strat_watbelowsurf",0
46.7,"for_strat_wataroundsurf",0
46.7,"for_strat_ground",100
46.7,"for_strat_understory",0
46.7,"for_strat_midhigh",0
46.7,"for_strat_canopy",0
46.7,"for_strat_aerial",0
30.99,"for_strat_watbelowsurf",0
30.99,"for_strat_wataroundsurf",0
30.99,"for_strat_ground",60
30.99,"for_strat_understory",40
30.99,"for_strat_midhigh",0
30.99,"for_strat_canopy",0
30.99,"for_strat_aerial",0
35,"for_strat_watbelowsurf",0
35,"for_strat_wataroundsurf",0
35,"for_strat_ground",60
35,"for_strat_understory",40
35,"for_strat_midhigh",0
35,"for_strat_canopy",0
35,"for_strat_aerial",0
31.4,"for_strat_watbelowsurf",0
31.4,"for_strat_wataroundsurf",0
31.4,"for_strat_ground",60
31.4,"for_strat_understory",40
31.4,"for_strat_midhigh",0
31.4,"for_strat_canopy",0
31.4,"for_strat_aerial",0
35,"for_strat_watbelowsurf",0
35,"for_strat_wataroundsurf",0
35,"for_strat_ground",60
35,"for_strat_understory",40
35,"for_strat_midhigh",0
35,"for_strat_canopy",0
35,"for_strat_aerial",0
28.46,"for_strat_watbelowsurf",0
28.46,"for_strat_wataroundsurf",0
28.46,"for_strat_ground",60
28.46,"for_strat_understory",40
28.46,"for_strat_midhigh",0
28.46,"for_strat_canopy",0
28.46,"for_strat_aerial",0
17.8,"for_strat_watbelowsurf",0
17.8,"for_strat_wataroundsurf",0
17.8,"for_strat_ground",50
17.8,"for_strat_understory",50
17.8,"for_strat_midhigh",0
17.8,"for_strat_canopy",0
17.8,"for_strat_aerial",0
14.2,"for_strat_watbelowsurf",0
14.2,"for_strat_wataroundsurf",0
14.2,"for_strat_ground",0
14.2,"for_strat_understory",80
14.2,"for_strat_midhigh",20
14.2,"for_strat_canopy",0
14.2,"for_strat_aerial",0
12.4,"for_strat_watbelowsurf",0
12.4,"for_strat_wataroundsurf",0
12.4,"for_strat_ground",40
12.4,"for_strat_understory",40
12.4,"for_strat_midhigh",20
12.4,"for_strat_canopy",0
12.4,"for_strat_aerial",0
18.4,"for_strat_watbelowsurf",0
18.4,"for_strat_wataroundsurf",0
18.4,"for_strat_ground",60
18.4,"for_strat_understory",40
18.4,"for_strat_midhigh",0
18.4,"for_strat_canopy",0
18.4,"for_strat_aerial",0
45.24,"for_strat_watbelowsurf",0
45.24,"for_strat_wataroundsurf",0
45.24,"for_strat_ground",60
45.24,"for_strat_understory",40
45.24,"for_strat_midhigh",0
45.24,"for_strat_canopy",0
45.24,"for_strat_aerial",0
54.58,"for_strat_watbelowsurf",0
54.58,"for_strat_wataroundsurf",0
54.58,"for_strat_ground",60
54.58,"for_strat_understory",40
54.58,"for_strat_midhigh",0
54.58,"for_strat_canopy",0
54.58,"for_strat_aerial",0
50,"for_strat_watbelowsurf",0
50,"for_strat_wataroundsurf",0
50,"for_strat_ground",60
50,"for_strat_understory",40
50,"for_strat_midhigh",0
50,"for_strat_canopy",0
50,"for_strat_aerial",0
51.1,"for_strat_watbelowsurf",0
51.1,"for_strat_wataroundsurf",0
51.1,"for_strat_ground",70
51.1,"for_strat_understory",30
51.1,"for_strat_midhigh",0
51.1,"for_strat_canopy",0
51.1,"for_strat_aerial",0
17.97,"for_strat_watbelowsurf",0
17.97,"for_strat_wataroundsurf",0
17.97,"for_strat_ground",100
17.97,"for_strat_understory",0
17.97,"for_strat_midhigh",0
17.97,"for_strat_canopy",0
17.97,"for_strat_aerial",0
28.5,"for_strat_watbelowsurf",0
28.5,"for_strat_wataroundsurf",0
28.5,"for_strat_ground",100
28.5,"for_strat_understory",0
28.5,"for_strat_midhigh",0
28.5,"for_strat_canopy",0
28.5,"for_strat_aerial",0
16.49,"for_strat_watbelowsurf",0
16.49,"for_strat_wataroundsurf",0
16.49,"for_strat_ground",100
16.49,"for_strat_understory",0
16.49,"for_strat_midhigh",0
16.49,"for_strat_canopy",0
16.49,"for_strat_aerial",0
20.8,"for_strat_watbelowsurf",0
20.8,"for_strat_wataroundsurf",0
20.8,"for_strat_ground",100
20.8,"for_strat_understory",0
20.8,"for_strat_midhigh",0
20.8,"for_strat_canopy",0
20.8,"for_strat_aerial",0
25.8,"for_strat_watbelowsurf",0
25.8,"for_strat_wataroundsurf",0
25.8,"for_strat_ground",100
25.8,"for_strat_understory",0
25.8,"for_strat_midhigh",0
25.8,"for_strat_canopy",0
25.8,"for_strat_aerial",0
32.93,"for_strat_watbelowsurf",0
32.93,"for_strat_wataroundsurf",0
32.93,"for_strat_ground",100
32.93,"for_strat_understory",0
32.93,"for_strat_midhigh",0
32.93,"for_strat_canopy",0
32.93,"for_strat_aerial",0
42.7,"for_strat_watbelowsurf",0
42.7,"for_strat_wataroundsurf",0
42.7,"for_strat_ground",100
42.7,"for_strat_understory",0
42.7,"for_strat_midhigh",0
42.7,"for_strat_canopy",0
42.7,"for_strat_aerial",0
36.87,"for_strat_watbelowsurf",0
36.87,"for_strat_wataroundsurf",0
36.87,"for_strat_ground",100
36.87,"for_strat_understory",0
36.87,"for_strat_midhigh",0
36.87,"for_strat_canopy",0
36.87,"for_strat_aerial",0
32.37,"for_strat_watbelowsurf",0
32.37,"for_strat_wataroundsurf",0
32.37,"for_strat_ground",100
32.37,"for_strat_understory",0
32.37,"for_strat_midhigh",0
32.37,"for_strat_canopy",0
32.37,"for_strat_aerial",0
55.8,"for_strat_watbelowsurf",0
55.8,"for_strat_wataroundsurf",0
55.8,"for_strat_ground",100
55.8,"for_strat_understory",0
55.8,"for_strat_midhigh",0
55.8,"for_strat_canopy",0
55.8,"for_strat_aerial",0
32.2,"for_strat_watbelowsurf",0
32.2,"for_strat_wataroundsurf",0
32.2,"for_strat_ground",100
32.2,"for_strat_understory",0
32.2,"for_strat_midhigh",0
32.2,"for_strat_canopy",0
32.2,"for_strat_aerial",0
23.93,"for_strat_watbelowsurf",0
23.93,"for_strat_wataroundsurf",0
23.93,"for_strat_ground",100
23.93,"for_strat_understory",0
23.93,"for_strat_midhigh",0
23.93,"for_strat_canopy",0
23.93,"for_strat_aerial",0
22.09,"for_strat_watbelowsurf",0
22.09,"for_strat_wataroundsurf",0
22.09,"for_strat_ground",70
22.09,"for_strat_understory",30
22.09,"for_strat_midhigh",0
22.09,"for_strat_canopy",0
22.09,"for_strat_aerial",0
36.3,"for_strat_watbelowsurf",0
36.3,"for_strat_wataroundsurf",0
36.3,"for_strat_ground",100
36.3,"for_strat_understory",0
36.3,"for_strat_midhigh",0
36.3,"for_strat_canopy",0
36.3,"for_strat_aerial",0
30.85,"for_strat_watbelowsurf",0
30.85,"for_strat_wataroundsurf",0
30.85,"for_strat_ground",100
30.85,"for_strat_understory",0
30.85,"for_strat_midhigh",0
30.85,"for_strat_canopy",0
30.85,"for_strat_aerial",0
48.7,"for_strat_watbelowsurf",0
48.7,"for_strat_wataroundsurf",0
48.7,"for_strat_ground",100
48.7,"for_strat_understory",0
48.7,"for_strat_midhigh",0
48.7,"for_strat_canopy",0
48.7,"for_strat_aerial",0
48.68,"for_strat_watbelowsurf",0
48.68,"for_strat_wataroundsurf",0
48.68,"for_strat_ground",100
48.68,"for_strat_understory",0
48.68,"for_strat_midhigh",0
48.68,"for_strat_canopy",0
48.68,"for_strat_aerial",0
39.9,"for_strat_watbelowsurf",0
39.9,"for_strat_wataroundsurf",0
39.9,"for_strat_ground",100
39.9,"for_strat_understory",0
39.9,"for_strat_midhigh",0
39.9,"for_strat_canopy",0
39.9,"for_strat_aerial",0
40.1,"for_strat_watbelowsurf",0
40.1,"for_strat_wataroundsurf",0
40.1,"for_strat_ground",100
40.1,"for_strat_understory",0
40.1,"for_strat_midhigh",0
40.1,"for_strat_canopy",0
40.1,"for_strat_aerial",0
33.6,"for_strat_watbelowsurf",0
33.6,"for_strat_wataroundsurf",0
33.6,"for_strat_ground",100
33.6,"for_strat_understory",0
33.6,"for_strat_midhigh",0
33.6,"for_strat_canopy",0
33.6,"for_strat_aerial",0
30,"for_strat_watbelowsurf",0
30,"for_strat_wataroundsurf",0
30,"for_strat_ground",100
30,"for_strat_understory",0
30,"for_strat_midhigh",0
30,"for_strat_canopy",0
30,"for_strat_aerial",0
28.28,"for_strat_watbelowsurf",0
28.28,"for_strat_wataroundsurf",0
28.28,"for_strat_ground",100
28.28,"for_strat_understory",0
28.28,"for_strat_midhigh",0
28.28,"for_strat_canopy",0
28.28,"for_strat_aerial",0
53,"for_strat_watbelowsurf",0
53,"for_strat_wataroundsurf",0
53,"for_strat_ground",100
53,"for_strat_understory",0
53,"for_strat_midhigh",0
53,"for_strat_canopy",0
53,"for_strat_aerial",0
30.5,"for_strat_watbelowsurf",0
30.5,"for_strat_wataroundsurf",0
30.5,"for_strat_ground",100
30.5,"for_strat_understory",0
30.5,"for_strat_midhigh",0
30.5,"for_strat_canopy",0
30.5,"for_strat_aerial",0
63.96,"for_strat_watbelowsurf",0
63.96,"for_strat_wataroundsurf",0
63.96,"for_strat_ground",70
63.96,"for_strat_understory",30
63.96,"for_strat_midhigh",0
63.96,"for_strat_canopy",0
63.96,"for_strat_aerial",0
50,"for_strat_watbelowsurf",0
50,"for_strat_wataroundsurf",0
50,"for_strat_ground",100
50,"for_strat_understory",0
50,"for_strat_midhigh",0
50,"for_strat_canopy",0
50,"for_strat_aerial",0
30.7,"for_strat_watbelowsurf",0
30.7,"for_strat_wataroundsurf",0
30.7,"for_strat_ground",100
30.7,"for_strat_understory",0
30.7,"for_strat_midhigh",0
30.7,"for_strat_canopy",0
30.7,"for_strat_aerial",0
64.5,"for_strat_watbelowsurf",0
64.5,"for_strat_wataroundsurf",0
64.5,"for_strat_ground",100
64.5,"for_strat_understory",0
64.5,"for_strat_midhigh",0
64.5,"for_strat_canopy",0
64.5,"for_strat_aerial",0
64.96,"for_strat_watbelowsurf",0
64.96,"for_strat_wataroundsurf",0
64.96,"for_strat_ground",100
64.96,"for_strat_understory",0
64.96,"for_strat_midhigh",0
64.96,"for_strat_canopy",0
64.96,"for_strat_aerial",0
63.2,"for_strat_watbelowsurf",0
63.2,"for_strat_wataroundsurf",0
63.2,"for_strat_ground",100
63.2,"for_strat_understory",0
63.2,"for_strat_midhigh",0
63.2,"for_strat_canopy",0
63.2,"for_strat_aerial",0
53,"for_strat_watbelowsurf",0
53,"for_strat_wataroundsurf",0
53,"for_strat_ground",100
53,"for_strat_understory",0
53,"for_strat_midhigh",0
53,"for_strat_canopy",0
53,"for_strat_aerial",0
103.87,"for_strat_watbelowsurf",0
103.87,"for_strat_wataroundsurf",0
103.87,"for_strat_ground",70
103.87,"for_strat_understory",30
103.87,"for_strat_midhigh",0
103.87,"for_strat_canopy",0
103.87,"for_strat_aerial",0
40,"for_strat_watbelowsurf",0
40,"for_strat_wataroundsurf",0
40,"for_strat_ground",100
40,"for_strat_understory",0
40,"for_strat_midhigh",0
40,"for_strat_canopy",0
40,"for_strat_aerial",0
25.82,"for_strat_watbelowsurf",0
25.82,"for_strat_wataroundsurf",0
25.82,"for_strat_ground",70
25.82,"for_strat_understory",30
25.82,"for_strat_midhigh",0
25.82,"for_strat_canopy",0
25.82,"for_strat_aerial",0
28,"for_strat_watbelowsurf",0
28,"for_strat_wataroundsurf",0
28,"for_strat_ground",100
28,"for_strat_understory",0
28,"for_strat_midhigh",0
28,"for_strat_canopy",0
28,"for_strat_aerial",0
54.8,"for_strat_watbelowsurf",0
54.8,"for_strat_wataroundsurf",0
54.8,"for_strat_ground",100
54.8,"for_strat_understory",0
54.8,"for_strat_midhigh",0
54.8,"for_strat_canopy",0
54.8,"for_strat_aerial",0
52.3,"for_strat_watbelowsurf",0
52.3,"for_strat_wataroundsurf",0
52.3,"for_strat_ground",100
52.3,"for_strat_understory",0
52.3,"for_strat_midhigh",0
52.3,"for_strat_canopy",0
52.3,"for_strat_aerial",0
46.42,"for_strat_watbelowsurf",0
46.42,"for_strat_wataroundsurf",0
46.42,"for_strat_ground",70
46.42,"for_strat_understory",30
46.42,"for_strat_midhigh",0
46.42,"for_strat_canopy",0
46.42,"for_strat_aerial",0
25.5,"for_strat_watbelowsurf",0
25.5,"for_strat_wataroundsurf",0
25.5,"for_strat_ground",100
25.5,"for_strat_understory",0
25.5,"for_strat_midhigh",0
25.5,"for_strat_canopy",0
25.5,"for_strat_aerial",0
10.9,"for_strat_watbelowsurf",0
10.9,"for_strat_wataroundsurf",0
10.9,"for_strat_ground",0
10.9,"for_strat_understory",50
10.9,"for_strat_midhigh",50
10.9,"for_strat_canopy",0
10.9,"for_strat_aerial",0
11.5,"for_strat_watbelowsurf",0
11.5,"for_strat_wataroundsurf",0
11.5,"for_strat_ground",10
11.5,"for_strat_understory",30
11.5,"for_strat_midhigh",30
11.5,"for_strat_canopy",30
11.5,"for_strat_aerial",0
12.2,"for_strat_watbelowsurf",0
12.2,"for_strat_wataroundsurf",0
12.2,"for_strat_ground",20
12.2,"for_strat_understory",80
12.2,"for_strat_midhigh",0
12.2,"for_strat_canopy",0
12.2,"for_strat_aerial",0
12.6,"for_strat_watbelowsurf",0
12.6,"for_strat_wataroundsurf",0
12.6,"for_strat_ground",0
12.6,"for_strat_understory",33
12.6,"for_strat_midhigh",33
12.6,"for_strat_canopy",33
12.6,"for_strat_aerial",0
8.8,"for_strat_watbelowsurf",0
8.8,"for_strat_wataroundsurf",0
8.8,"for_strat_ground",0
8.8,"for_strat_understory",33
8.8,"for_strat_midhigh",33
8.8,"for_strat_canopy",33
8.8,"for_strat_aerial",0
10.6,"for_strat_watbelowsurf",0
10.6,"for_strat_wataroundsurf",0
10.6,"for_strat_ground",0
10.6,"for_strat_understory",33
10.6,"for_strat_midhigh",33
10.6,"for_strat_canopy",33
10.6,"for_strat_aerial",0
10.72,"for_strat_watbelowsurf",0
10.72,"for_strat_wataroundsurf",0
10.72,"for_strat_ground",0
10.72,"for_strat_understory",33
10.72,"for_strat_midhigh",33
10.72,"for_strat_canopy",33
10.72,"for_strat_aerial",0
10.5,"for_strat_watbelowsurf",0
10.5,"for_strat_wataroundsurf",0
10.5,"for_strat_ground",0
10.5,"for_strat_understory",33
10.5,"for_strat_midhigh",33
10.5,"for_strat_canopy",33
10.5,"for_strat_aerial",0
10.3,"for_strat_watbelowsurf",0
10.3,"for_strat_wataroundsurf",0
10.3,"for_strat_ground",0
10.3,"for_strat_understory",33
