"ioc_order","bl_family_english","scientific","english","diet_inv","diet_vend","diet_vect","diet_vfish","diet_vunk","diet_scav","diet_fruit","diet_nect","diet_seed","diet_plant_o","diet_5cat","for_strat_watbelowsurf","for_strat_wataroundsurf","for_strat_ground","for_strat_understory","for_strat_midhigh","for_strat_canopy","for_strat_aerial","nocturnal","body_mass_value"
"Passeriformes","Monarchs","Trochocercus cyanomelas","African Crested-flycatcher",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,50,50,0,0,0,10.2
"Passeriformes","Monarchs","Hypothymis helenae","Short-crested Monarch",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,33,33,33,0,0,0,9.9
"Passeriformes","Monarchs","Hypothymis coelestis","Celestial Monarch",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,0,33,33,33,0,13.6
"Passeriformes","Monarchs","Hypothymis azurea","Black-naped Monarch",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,30,50,20,0,0,11.1
"Passeriformes","Monarchs","Eutrichomyias rowleyi","Cerulean Paradise-flycatcher",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,20,60,20,0,0,19
"Passeriformes","Monarchs","Terpsiphone rufiventer","Black-headed Paradise-flycatcher",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,20,60,20,0,0,15.1
"Passeriformes","Monarchs","Terpsiphone bedfordi","Bedford's Paradise-flycatcher",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,100,0,0,0,0,15.43
"Passeriformes","Monarchs","Terpsiphone smithii","Annobon Paradise Flycatcher",90,0,0,0,0,0,10,0,0,0,"Invertebrate",0,0,0,20,60,20,0,0,15.43
"Passeriformes","Monarchs","Terpsiphone rufocinerea","Rufous-vented Paradise-flycatcher",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,40,40,20,0,0,15.4
"Passeriformes","Monarchs","Terpsiphone viridis","African Paradise-flycatcher",80,0,0,0,0,0,20,0,0,0,"Invertebrate",0,0,0,0,20,80,0,0,13.23
"Passeriformes","Monarchs","Terpsiphone atrochalybeia","Sao Tome Paradise-flycatcher",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,20,60,20,0,0,12.2
"Passeriformes","Monarchs","Terpsiphone mutata","Madagascar Paradise-flycatcher",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,20,80,0,0,0,13.19
"Passeriformes","Monarchs","Terpsiphone corvina","Seychelles Paradise-flycatcher",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,0,100,0,0,0,18
"Passeriformes","Monarchs","Terpsiphone bourbonnensis","Mascarene Paradise-flycatcher",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,0,50,50,0,0,10.79
"Passeriformes","Monarchs","Terpsiphone paradisi","Asian Paradise-flycatcher",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,20,20,30,30,0,19.23
"Passeriformes","Monarchs","Terpsiphone atrocaudata","Japanese Paradise-flycatcher",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,20,20,30,30,0,18.7
"Passeriformes","Monarchs","Terpsiphone cinnamomea","Rufous Paradise-flycatcher",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,20,80,0,0,0,20.4
"Passeriformes","Monarchs","Terpsiphone cyanescens","Blue Paradise-flycatcher",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,20,80,0,0,0,24.64
"Passeriformes","Monarchs","Chasiempis sandwichensis","Elepaio",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,20,20,60,0,0,0,13.69
"Passeriformes","Monarchs","Pomarea dimidiata","Rarotonga Monarch",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,50,50,0,0,0,23
"Passeriformes","Monarchs","Pomarea nigra","Tahiti Monarch",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,33,33,33,0,0,25.4
"Passeriformes","Monarchs","Pomarea iphis","Iphis Monarch",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,0,60,40,0,0,23.9
"Passeriformes","Monarchs","Pomarea mendozae","Marquesan Monarch",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,33,33,33,0,0,29.6
"Passeriformes","Monarchs","Pomarea whitneyi","Fatuhiva Monarch",80,0,0,0,0,0,0,0,20,0,"Invertebrate",0,0,0,33,33,33,0,0,42.5
"Passeriformes","Monarchs","Mayrornis versicolor","Ogea Monarch",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,33,33,33,0,0,29
"Passeriformes","Monarchs","Mayrornis lessoni","Slaty Monarch",90,0,0,0,0,0,10,0,0,0,"Invertebrate",0,0,0,0,80,20,0,0,11.2
"Passeriformes","Monarchs","Mayrornis schistaceus","Vanikoro Monarch",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,0,20,80,0,0,20.1
"Passeriformes","Monarchs","Neolalage banksiana","Buff-bellied Monarch",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,0,80,20,0,0,16.79
"Passeriformes","Monarchs","Clytorhynchus pachycephaloides","Southern Shrikebill",90,0,0,0,0,0,10,0,0,0,"Invertebrate",0,0,0,50,50,0,0,0,26.3
"Passeriformes","Monarchs","Clytorhynchus vitiensis","Fiji Shrikebill",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,50,50,0,0,0,29.2
"Passeriformes","Monarchs","Clytorhynchus nigrogularis","Black-throated Shrikebill",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,33,33,33,0,0,55.72
"Passeriformes","Monarchs","Clytorhynchus hamlini","Rennell Shrikebill",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,0,100,0,0,0,34.6
"Passeriformes","Monarchs","Metabolus rugensis","Chuuk Monarch",60,0,40,0,0,0,0,0,0,0,"Invertebrate",0,0,0,50,50,0,0,0,52
"Passeriformes","Monarchs","Monarcha axillaris","Black Monarch",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,40,40,20,0,0,15.6
"Passeriformes","Monarchs","Monarcha rubiensis","Rufous Monarch",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,20,60,20,0,0,43
"Passeriformes","Monarchs","Monarcha cinerascens","Island Monarch",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,33,33,33,0,0,29.6
"Passeriformes","Monarchs","Monarcha frater","Black-winged Monarch",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,0,60,40,0,0,22
"Passeriformes","Monarchs","Monarcha melanopsis","Black-faced Monarch",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,70,30,0,0,0,22.7
"Passeriformes","Monarchs","Monarcha erythrostictus","Bougainville Monarch",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,0,60,40,0,0,26.27
"Passeriformes","Monarchs","Monarcha castaneiventris","Chestnut-bellied Monarch",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,0,60,40,0,0,27.31
"Passeriformes","Monarchs","Monarcha richardsii","White-capped Monarch",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,0,60,40,0,0,26.27
"Passeriformes","Monarchs","Monarcha pileatus","White-naped Monarch",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,0,100,0,0,0,14
"Passeriformes","Monarchs","Monarcha castus","Loetoe Monarch",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,0,100,0,0,0,26.27
"Passeriformes","Monarchs","Monarcha leucotis","White-eared Monarch",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,20,20,60,0,0,11.4
"Passeriformes","Monarchs","Monarcha guttula","Spot-winged Monarch",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,20,80,0,0,0,16.4
"Passeriformes","Monarchs","Monarcha mundus","Black-bibbed Monarch",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,0,100,0,0,0,26.27
"Passeriformes","Monarchs","Monarcha trivirgatus","Spectacled Monarch",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,20,60,20,0,0,12.7
"Passeriformes","Monarchs","Monarcha sacerdotum","Flores Monarch",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,0,100,0,0,0,37
"Passeriformes","Monarchs","Monarcha everetti","White-tipped Monarch",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,50,50,0,0,0,33
"Passeriformes","Monarchs","Monarcha loricatus","Black-tipped Monarch",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,100,0,0,0,0,26.27
"Passeriformes","Monarchs","Monarcha boanensis","Black-chinned Monarch",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,20,80,0,0,0,0,17.5
"Passeriformes","Monarchs","Monarcha leucurus","White-tailed Monarch",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,0,100,0,0,0,26.27
"Passeriformes","Monarchs","Monarcha julianae","Black-backed Monarch",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,0,0,100,0,0,26.27
"Passeriformes","Monarchs","Monarcha manadensis","Hooded Monarch",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,80,20,0,0,0,22.5
"Passeriformes","Monarchs","Monarcha brehmii","Biak Monarch",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,0,40,60,0,0,41
"Passeriformes","Monarchs","Monarcha infelix","Manus Monarch",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,40,60,0,0,0,26.27
"Passeriformes","Monarchs","Monarcha menckei","White-breasted Monarch",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,80,20,0,0,0,26.27
"Passeriformes","Monarchs","Monarcha verticalis","Black-tailed Monarch",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,20,80,0,0,0,21.7
"Passeriformes","Monarchs","Monarcha barbatus","Black-and-white Monarch",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,33,33,33,0,0,21
"Passeriformes","Monarchs","Monarcha browni","Kolombangara Monarch",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,0,80,20,0,0,26.27
"Passeriformes","Monarchs","Monarcha viduus","White-collared Monarch",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,33,33,33,0,0,17.09
"Passeriformes","Monarchs","Monarcha godeffroyi","Yap Monarch",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,33,33,33,0,0,26.27
"Passeriformes","Monarchs","Monarcha takatsukasae","Tinian Monarch",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,33,33,33,0,0,36
"Passeriformes","Monarchs","Monarcha chrysomela","Golden Monarch",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,20,40,40,0,0,15.6
"Passeriformes","Monarchs","Arses telescophthalmus","Frilled Monarch",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,20,80,0,0,0,15.26
"Passeriformes","Monarchs","Arses insularis","Rufous-collared Monarch",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,0,80,20,0,0,19.3
"Passeriformes","Monarchs","Arses kaupi","Pied Monarch",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,0,100,0,0,0,13.5
"Passeriformes","Monarchs","Myiagra erythrops","Mangrove Flycatcher",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,100,0,0,0,0,17.89
"Passeriformes","Monarchs","Myiagra oceanica","Oceanic Flycatcher",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,100,0,0,0,0,17.89
"Passeriformes","Monarchs","Myiagra pluto","Pohnpei Flycatcher",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,100,0,0,0,0,17.89
"Passeriformes","Monarchs","Myiagra atra","Biak Flycatcher",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,0,40,40,20,0,17.89
"Passeriformes","Monarchs","Myiagra galeata","Dark-grey Flycatcher",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,0,40,60,0,0,11
"Passeriformes","Monarchs","Myiagra rubecula","Leaden Flycatcher",90,0,0,0,0,0,0,0,10,0,"Invertebrate",0,0,0,0,100,0,0,0,12.05
"Passeriformes","Monarchs","Myiagra ferrocyanea","Steel-blue Flycatcher",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,20,40,40,0,0,12.8
"Passeriformes","Monarchs","Myiagra cervinicauda","Makira Flycatcher",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,0,0,100,0,0,11.5
"Passeriformes","Monarchs","Myiagra caledonica","Melanesian Flycatcher",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,0,100,0,0,0,10.8
"Passeriformes","Monarchs","Myiagra vanikorensis","Vanikoro Flycatcher",80,0,10,0,0,0,10,0,0,0,"Invertebrate",0,0,0,20,20,60,0,0,12.3
"Passeriformes","Monarchs","Myiagra albiventris","Samoan Flycatcher",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,50,30,20,0,0,30.82
"Passeriformes","Monarchs","Myiagra azureocapilla","Blue-crested Flycatcher",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,20,80,0,0,0,12.9
"Passeriformes","Monarchs","Myiagra ruficollis","Broad-billed Flycatcher",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,50,50,0,0,0,10.1
"Passeriformes","Monarchs","Myiagra cyanoleuca","Satin Flycatcher",80,0,0,0,0,0,0,0,20,0,"Invertebrate",0,0,0,0,20,80,0,0,17.5
"Passeriformes","Monarchs","Myiagra inquieta","Restless Flycatcher",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,25,25,25,25,0,0,20.9
"Passeriformes","Monarchs","Myiagra alecto","Shining Flycatcher",90,0,0,0,0,0,10,0,0,0,"Invertebrate",0,0,0,20,80,0,0,0,23.58
"Passeriformes","Monarchs","Myiagra hebetior","Dull Flycatcher",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,100,0,0,0,0,20.2
"Passeriformes","Monarchs","Lamprolia victoriae","Silktail",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,25,25,25,25,0,0,14.65
"Passeriformes","Boatbills","Machaerirhynchus flaviventer","Yellow-breasted Boatbill",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,20,60,20,0,0,10.32
"Passeriformes","Boatbills","Machaerirhynchus nigripectus","Black-breasted Boatbill",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,0,80,20,0,0,12
"Passeriformes","Monarchs","Grallina cyanoleuca","Magpie-lark",70,0,20,0,0,0,0,0,10,0,"Invertebrate",0,0,100,0,0,0,0,0,82.57
"Passeriformes","Monarchs","Grallina bruijni","Torrent-lark",90,0,10,0,0,0,0,0,0,0,"Invertebrate",0,0,100,0,0,0,0,0,38.4
"Passeriformes","Ioras","Aegithina tiphia","Common Iora",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,0,20,80,0,0,12
"Passeriformes","Ioras","Aegithina nigrolutea","White-tailed Iora",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,0,40,60,0,0,11.83
"Passeriformes","Ioras","Aegithina viridissima","Green Iora",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,0,0,100,0,0,13.4
"Passeriformes","Ioras","Aegithina lafresnayei","Great Iora",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,0,20,80,0,0,11.96
"Passeriformes","Shrike-flycatchers, wattle-eyes and batises","Lanioturdus torquatus","Chatshrike",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,80,10,10,0,0,0,29
"Passeriformes","Helmetshrikes, bushshrikes and puffbacks","Nilaus afer","Brubru",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,0,70,30,0,0,19.06
"Passeriformes","Helmetshrikes, bushshrikes and puffbacks","Dryoscopus gambensis","Northern Puffback",90,0,0,0,0,0,0,0,0,10,"Invertebrate",0,0,0,0,70,30,0,0,31.9
"Passeriformes","Helmetshrikes, bushshrikes and puffbacks","Dryoscopus pringlii","Pringle's Puffback",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,70,30,0,0,0,19.7
"Passeriformes","Helmetshrikes, bushshrikes and puffbacks","Dryoscopus cubla","Black-backed Puffback",50,0,20,0,0,0,20,0,0,10,"Omnivore",0,0,0,20,40,40,0,0,26.23
"Passeriformes","Helmetshrikes, bushshrikes and puffbacks","Dryoscopus senegalensis","Red-eyed Puffback",90,0,10,0,0,0,0,0,0,0,"Invertebrate",0,0,0,0,80,20,0,0,29.3
"Passeriformes","Helmetshrikes, bushshrikes and puffbacks","Dryoscopus angolensis","Pink-footed Puffback",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,0,60,40,0,0,36
"Passeriformes","Helmetshrikes, bushshrikes and puffbacks","Dryoscopus sabini","Large-billed Puffback",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,0,80,20,0,0,37.12
"Passeriformes","Helmetshrikes, bushshrikes and puffbacks","Tchagra minutus","Marsh Tchagra",50,0,20,0,0,0,20,0,0,10,"Omnivore",0,0,20,80,0,0,0,0,34.4
"Passeriformes","Helmetshrikes, bushshrikes and puffbacks","Tchagra senegalus","Black-crowned Tchagra",70,0,20,0,0,0,10,0,0,0,"Invertebrate",0,0,50,50,0,0,0,0,53.5
"Passeriformes","Helmetshrikes, bushshrikes and puffbacks","Tchagra australis","Brown-crowned Tchagra",60,20,20,0,0,0,0,0,0,0,"Invertebrate",0,0,50,50,0,0,0,0,32.3
"Passeriformes","Helmetshrikes, bushshrikes and puffbacks","Tchagra jamesi","Three-streaked Tchagra",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,20,80,0,0,0,0,27.4
"Passeriformes","Helmetshrikes, bushshrikes and puffbacks","Tchagra tchagra","Southern Tchagra",80,0,0,0,0,0,20,0,0,0,"Invertebrate",0,0,60,40,0,0,0,0,50.3
"Passeriformes","Helmetshrikes, bushshrikes and puffbacks","Laniarius ruficeps","Red-naped Bush-shrike",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,50,50,0,0,0,0,32.67
"Passeriformes","Helmetshrikes, bushshrikes and puffbacks","Laniarius luehderi","Luehder's Bush-shrike",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,50,50,0,0,0,0,42.9
"Passeriformes","Helmetshrikes, bushshrikes and puffbacks","Laniarius turatii","Turati's Boubou",90,0,0,0,0,0,10,0,0,0,"Invertebrate",0,0,50,50,0,0,0,0,45.87
"Passeriformes","Helmetshrikes, bushshrikes and puffbacks","Laniarius aethiopicus","Ethiopian Boubou",40,20,20,0,0,0,20,0,0,0,"Omnivore",0,0,40,40,0,20,0,0,49.44
"Passeriformes","Helmetshrikes, bushshrikes and puffbacks","Laniarius bicolor","Gabon Boubou",90,0,0,0,0,0,10,0,0,0,"Invertebrate",0,0,25,25,25,25,0,0,54.26
"Passeriformes","Helmetshrikes, bushshrikes and puffbacks","Laniarius ferrugineus","Southern Boubou",60,10,10,0,0,0,10,0,10,0,"Invertebrate",0,0,40,40,20,0,0,0,46.8
"Passeriformes","Helmetshrikes, bushshrikes and puffbacks","Laniarius barbarus","Common Gonolek",90,10,0,0,0,0,0,0,0,0,"Invertebrate",0,0,50,30,20,0,0,0,47.1
"Passeriformes","Helmetshrikes, bushshrikes and puffbacks","Laniarius erythrogaster","Black-headed Gonolek",70,10,10,0,0,0,10,0,0,0,"Invertebrate",0,0,50,30,20,0,0,0,48.8
"Passeriformes","Helmetshrikes, bushshrikes and puffbacks","Laniarius atrococcineus","Crimson-breasted Gonolek",60,0,0,0,0,0,20,0,20,0,"Invertebrate",0,0,50,50,0,0,0,0,48.8
"Passeriformes","Helmetshrikes, bushshrikes and puffbacks","Laniarius mufumbiri","Papyrus Gonolek",80,0,0,0,0,0,20,0,0,0,"Invertebrate",0,0,0,20,60,20,0,0,41.5
"Passeriformes","Helmetshrikes, bushshrikes and puffbacks","Laniarius atroflavus","Yellow-breasted Boubou",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,20,80,0,0,0,43
"Passeriformes","Helmetshrikes, bushshrikes and puffbacks","Laniarius funebris","Slate-coloured Boubou",90,0,0,0,0,0,10,0,0,0,"Invertebrate",0,0,50,50,0,0,0,0,40.4
"Passeriformes","Helmetshrikes, bushshrikes and puffbacks","Laniarius leucorhynchus","Sooty Boubou",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,50,50,0,0,0,0,50.14
"Passeriformes","Helmetshrikes, bushshrikes and puffbacks","Laniarius poensis","Mountain Boubou",90,0,10,0,0,0,0,0,0,0,"Invertebrate",0,0,40,40,20,0,0,0,44.9
"Passeriformes","Helmetshrikes, bushshrikes and puffbacks","Laniarius fuelleborni","Fuelleborn's Boubou",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,10,40,40,10,0,0,46.4
"Passeriformes","Helmetshrikes, bushshrikes and puffbacks","Rhodophoneus cruentus","Rosy-patched Bush-shrike",90,0,0,0,0,0,10,0,0,0,"Invertebrate",0,0,100,0,0,0,0,0,53.3
"Passeriformes","Helmetshrikes, bushshrikes and puffbacks","Telophorus zeylonus","Bokmakierie Bush-shrike",70,0,10,0,0,0,10,0,10,0,"Invertebrate",0,0,50,50,0,0,0,0,65.02
"Passeriformes","Helmetshrikes, bushshrikes and puffbacks","Telophorus bocagei","Grey-green Bush-shrike",90,0,0,0,0,0,10,0,0,0,"Invertebrate",0,0,0,0,90,10,0,0,27
"Passeriformes","Helmetshrikes, bushshrikes and puffbacks","Telophorus sulfureopectus","Sulphur-breasted Bush-shrike",90,0,0,0,0,0,10,0,0,0,"Invertebrate",0,0,0,0,70,30,0,0,27.1
"Passeriformes","Helmetshrikes, bushshrikes and puffbacks","Telophorus olivaceus","Olive Bush-shrike",90,10,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,20,60,20,0,0,33.58
"Passeriformes","Helmetshrikes, bushshrikes and puffbacks","Telophorus multicolor","Many-coloured Bush-shrike",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,0,70,30,0,0,50.9
"Passeriformes","Helmetshrikes, bushshrikes and puffbacks","Telophorus nigrifrons","Black-fronted Bush-shrike",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,0,100,0,0,0,34.8
"Passeriformes","Helmetshrikes, bushshrikes and puffbacks","Telophorus kupeensis","Mount Kupe Bush-shrike",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,20,80,0,0,0,37.16
"Passeriformes","Helmetshrikes, bushshrikes and puffbacks","Telophorus viridis","Perrin's Bush-shrike",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,50,50,0,0,0,0,37.14
"Passeriformes","Helmetshrikes, bushshrikes and puffbacks","Telophorus dohertyi","Doherty's Bush-shrike",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,50,50,0,0,0,0,35.02
"Passeriformes","Helmetshrikes, bushshrikes and puffbacks","Malaconotus cruentus","Fiery-breasted Bush-shrike",50,0,20,0,20,0,0,0,10,0,"Omnivore",0,0,10,40,40,10,0,0,76.69
"Passeriformes","Helmetshrikes, bushshrikes and puffbacks","Malaconotus lagdeni","Lagden's Bush-shrike",40,30,30,0,0,0,0,0,0,0,"VertFishScav",0,0,10,0,60,30,0,0,92.3
"Passeriformes","Helmetshrikes, bushshrikes and puffbacks","Malaconotus gladiator","Green-breasted Bush-shrike",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,0,0,100,0,0,98.99
"Passeriformes","Helmetshrikes, bushshrikes and puffbacks","Malaconotus blanchoti","Grey-headed Bush-shrike",40,30,30,0,0,0,0,0,0,0,"VertFishScav",0,0,10,20,40,30,0,0,78.7
"Passeriformes","Helmetshrikes, bushshrikes and puffbacks","Malaconotus monteiri","Monteiro's Bush-shrike",40,30,30,0,0,0,0,0,0,0,"VertFishScav",0,0,10,10,20,60,0,0,81.91
"Passeriformes","Helmetshrikes, bushshrikes and puffbacks","Malaconotus alius","Uluguru Bush-shrike",70,0,20,0,10,0,0,0,0,0,"Invertebrate",0,0,0,0,0,100,0,0,81.91
"Passeriformes","Helmetshrikes, bushshrikes and puffbacks","Prionops plumatus","White Helmet-shrike",80,0,10,0,0,0,10,0,0,0,"Invertebrate",0,0,0,30,40,30,0,0,33.78
"Passeriformes","Helmetshrikes, bushshrikes and puffbacks","Prionops poliolophus","Grey-crested Helmet-shrike",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,10,20,40,30,0,0,49
"Passeriformes","Helmetshrikes, bushshrikes and puffbacks","Prionops alberti","Yellow-crested Helmet-shrike",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,10,20,40,30,0,0,61.3
"Passeriformes","Helmetshrikes, bushshrikes and puffbacks","Prionops caniceps","Chestnut-bellied Helmet-shrike",70,0,0,0,0,0,20,0,10,0,"Invertebrate",0,0,0,0,80,20,0,0,48.18
"Passeriformes","Helmetshrikes, bushshrikes and puffbacks","Prionops retzii","Retz's Helmet-shrike",90,0,10,0,0,0,0,0,0,0,"Invertebrate",0,0,0,0,60,40,0,0,50.11
"Passeriformes","Helmetshrikes, bushshrikes and puffbacks","Prionops gabela","Gabela Helmet-shrike",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,10,20,40,30,0,0,46.37
"Passeriformes","Helmetshrikes, bushshrikes and puffbacks","Prionops scopifrons","Chestnut-fronted Helmet-shrike",70,0,0,0,20,0,10,0,0,0,"Invertebrate",0,0,10,10,20,60,0,0,29.4
"Passeriformes","Shrike-flycatchers, wattle-eyes and batises","Megabyas flammulatus","African Shrike-flycatcher",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,0,70,30,0,0,27.96
"Passeriformes","Shrike-flycatchers, wattle-eyes and batises","Bias musicus","Black-and-white Shrike-flycatcher",90,0,0,0,10,0,0,0,0,0,"Invertebrate",0,0,0,0,70,30,0,0,21.9
"Passeriformes","Vangas","Pseudobias wardi","Ward's Flycatcher",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,0,100,0,0,0,12.7
"Passeriformes","Shrike-flycatchers, wattle-eyes and batises","Batis diops","Ruwenzori Batis",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,70,30,0,0,0,12.7
"Passeriformes","Shrike-flycatchers, wattle-eyes and batises","Batis margaritae","Boulton's Batis",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,0,100,0,0,0,11.7
"Passeriformes","Shrike-flycatchers, wattle-eyes and batises","Batis mixta","Short-tailed Batis",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,50,50,0,0,0,0,12.2
"Passeriformes","Shrike-flycatchers, wattle-eyes and batises","Batis capensis","Cape Batis",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,40,40,20,0,0,0,11.74
"Passeriformes","Shrike-flycatchers, wattle-eyes and batises","Batis fratrum","Zululand Batis",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,20,80,0,0,0,11.94
"Passeriformes","Shrike-flycatchers, wattle-eyes and batises","Batis molitor","Chinspot Batis",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,0,20,80,0,0,11.64
"Passeriformes","Shrike-flycatchers, wattle-eyes and batises","Batis soror","Pale Batis",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,20,60,20,0,0,9.5
