"body_mass_value","diet_type","population"
612.56,"vunk",0
612.56,"scav",0
612.56,"fruit",0
612.56,"nect",0
612.56,"seed",20
612.56,"plant_o",20
378.48,"inv",30
378.48,"vend",0
378.48,"vect",0
378.48,"vfish",0
378.48,"vunk",0
378.48,"scav",0
378.48,"fruit",0
378.48,"nect",0
378.48,"seed",20
378.48,"plant_o",50
488.11,"inv",20
488.11,"vend",0
488.11,"vect",0
488.11,"vfish",0
488.11,"vunk",0
488.11,"scav",0
488.11,"fruit",0
488.11,"nect",0
488.11,"seed",40
488.11,"plant_o",40
624.01,"inv",20
624.01,"vend",0
624.01,"vect",0
624.01,"vfish",0
624.01,"vunk",0
624.01,"scav",0
624.01,"fruit",0
624.01,"nect",0
624.01,"seed",40
624.01,"plant_o",40
499.09,"inv",100
499.09,"vend",0
499.09,"vect",0
499.09,"vfish",0
499.09,"vunk",0
499.09,"scav",0
499.09,"fruit",0
499.09,"nect",0
499.09,"seed",0
499.09,"plant_o",0
489.97,"inv",0
489.97,"vend",0
489.97,"vect",0
489.97,"vfish",0
489.97,"vunk",0
489.97,"scav",0
489.97,"fruit",0
489.97,"nect",0
489.97,"seed",30
489.97,"plant_o",70
558.82,"inv",10
558.82,"vend",0
558.82,"vect",0
558.82,"vfish",0
558.82,"vunk",0
558.82,"scav",0
558.82,"fruit",20
558.82,"nect",0
558.82,"seed",20
558.82,"plant_o",50
434,"inv",40
434,"vend",0
434,"vect",0
434,"vfish",0
434,"vunk",0
434,"scav",0
434,"fruit",0
434,"nect",0
434,"seed",30
434,"plant_o",30
944.62,"inv",20
944.62,"vend",0
944.62,"vect",0
944.62,"vfish",0
944.62,"vunk",10
944.62,"scav",0
944.62,"fruit",0
944.62,"nect",0
944.62,"seed",20
944.62,"plant_o",50
623.82,"inv",10
623.82,"vend",0
623.82,"vect",0
623.82,"vfish",0
623.82,"vunk",0
623.82,"scav",0
623.82,"fruit",0
623.82,"nect",0
623.82,"seed",20
623.82,"plant_o",70
325.6,"inv",40
325.6,"vend",0
325.6,"vect",10
325.6,"vfish",10
325.6,"vunk",0
325.6,"scav",0
325.6,"fruit",0
325.6,"nect",0
325.6,"seed",10
325.6,"plant_o",30
433.98,"inv",10
433.98,"vend",0
433.98,"vect",0
433.98,"vfish",0
433.98,"vunk",0
433.98,"scav",0
433.98,"fruit",0
433.98,"nect",0
433.98,"seed",20
433.98,"plant_o",70
341.89,"inv",30
341.89,"vend",0
341.89,"vect",0
341.89,"vfish",0
341.89,"vunk",0
341.89,"scav",0
341.89,"fruit",0
341.89,"nect",0
341.89,"seed",20
341.89,"plant_o",50
595.21,"inv",10
595.21,"vend",0
595.21,"vect",0
595.21,"vfish",0
595.21,"vunk",0
595.21,"scav",0
595.21,"fruit",0
595.21,"nect",0
595.21,"seed",30
595.21,"plant_o",60
276.36,"inv",30
276.36,"vend",0
276.36,"vect",0
276.36,"vfish",0
276.36,"vunk",0
276.36,"scav",0
276.36,"fruit",10
276.36,"nect",0
276.36,"seed",20
276.36,"plant_o",40
477,"inv",20
477,"vend",0
477,"vect",0
477,"vfish",0
477,"vunk",0
477,"scav",0
477,"fruit",0
477,"nect",0
477,"seed",20
477,"plant_o",60
1118,"inv",0
1118,"vend",0
1118,"vect",0
1118,"vfish",0
1118,"vunk",0
1118,"scav",0
1118,"fruit",0
1118,"nect",0
1118,"seed",30
1118,"plant_o",70
999.99,"inv",0
999.99,"vend",0
999.99,"vect",0
999.99,"vfish",0
999.99,"vunk",0
999.99,"scav",0
999.99,"fruit",0
999.99,"nect",0
999.99,"seed",20
999.99,"plant_o",80
780.38,"inv",10
780.38,"vend",0
780.38,"vect",0
780.38,"vfish",0
780.38,"vunk",0
780.38,"scav",0
780.38,"fruit",0
780.38,"nect",0
780.38,"seed",60
780.38,"plant_o",30
822.99,"inv",10
822.99,"vend",0
822.99,"vect",10
822.99,"vfish",10
822.99,"vunk",0
822.99,"scav",0
822.99,"fruit",0
822.99,"nect",0
822.99,"seed",20
822.99,"plant_o",50
1202,"inv",10
1202,"vend",0
1202,"vect",0
1202,"vfish",10
1202,"vunk",0
1202,"scav",0
1202,"fruit",0
1202,"nect",0
1202,"seed",20
1202,"plant_o",60
1075.69,"inv",10
1075.69,"vend",0
1075.69,"vect",0
1075.69,"vfish",0
1075.69,"vunk",0
1075.69,"scav",0
1075.69,"fruit",0
1075.69,"nect",0
1075.69,"seed",20
1075.69,"plant_o",70
704.55,"inv",20
704.55,"vend",0
704.55,"vect",0
704.55,"vfish",0
704.55,"vunk",0
704.55,"scav",0
704.55,"fruit",0
704.55,"nect",0
704.55,"seed",20
704.55,"plant_o",60
574,"inv",10
574,"vend",0
574,"vect",10
574,"vfish",10
574,"vunk",0
574,"scav",0
574,"fruit",0
574,"nect",0
574,"seed",20
574,"plant_o",50
685,"inv",50
685,"vend",0
685,"vect",0
685,"vfish",0
685,"vunk",0
685,"scav",0
685,"fruit",0
685,"nect",0
685,"seed",50
685,"plant_o",0
681.23,"inv",20
681.23,"vend",0
681.23,"vect",0
681.23,"vfish",0
681.23,"vunk",20
681.23,"scav",0
681.23,"fruit",0
681.23,"nect",0
681.23,"seed",10
681.23,"plant_o",50
869.41,"inv",10
869.41,"vend",0
869.41,"vect",0
869.41,"vfish",0
869.41,"vunk",0
869.41,"scav",0
869.41,"fruit",0
869.41,"nect",0
869.41,"seed",20
869.41,"plant_o",70
701.17,"inv",50
701.17,"vend",0
701.17,"vect",0
701.17,"vfish",0
701.17,"vunk",0
701.17,"scav",10
701.17,"fruit",0
701.17,"nect",0
701.17,"seed",20
701.17,"plant_o",20
681.98,"inv",50
681.98,"vend",0
681.98,"vect",0
681.98,"vfish",0
681.98,"vunk",0
681.98,"scav",0
681.98,"fruit",0
681.98,"nect",0
681.98,"seed",0
681.98,"plant_o",50
1005.37,"inv",80
1005.37,"vend",0
1005.37,"vect",0
1005.37,"vfish",0
1005.37,"vunk",0
1005.37,"scav",0
1005.37,"fruit",0
1005.37,"nect",0
1005.37,"seed",10
1005.37,"plant_o",10
819.45,"inv",20
819.45,"vend",0
819.45,"vect",0
819.45,"vfish",0
819.45,"vunk",0
819.45,"scav",0
819.45,"fruit",0
819.45,"nect",0
819.45,"seed",30
819.45,"plant_o",50
2060.93,"inv",70
2060.93,"vend",0
2060.93,"vect",0
2060.93,"vfish",10
2060.93,"vunk",0
2060.93,"scav",0
2060.93,"fruit",10
2060.93,"nect",0
2060.93,"seed",0
2060.93,"plant_o",10
1616.71,"inv",80
1616.71,"vend",0
1616.71,"vect",0
1616.71,"vfish",0
1616.71,"vunk",0
1616.71,"scav",0
1616.71,"fruit",0
1616.71,"nect",0
1616.71,"seed",10
1616.71,"plant_o",10
1557.16,"inv",70
1557.16,"vend",0
1557.16,"vect",0
1557.16,"vfish",0
1557.16,"vunk",0
1557.16,"scav",0
1557.16,"fruit",10
1557.16,"nect",0
1557.16,"seed",10
1557.16,"plant_o",10
806.76,"inv",80
806.76,"vend",0
806.76,"vect",0
806.76,"vfish",20
806.76,"vunk",0
806.76,"scav",0
806.76,"fruit",0
806.76,"nect",0
806.76,"seed",0
806.76,"plant_o",0
561.57,"inv",100
561.57,"vend",0
561.57,"vect",0
561.57,"vfish",0
561.57,"vunk",0
561.57,"scav",0
561.57,"fruit",0
561.57,"nect",0
561.57,"seed",0
561.57,"plant_o",0
871,"inv",80
871,"vend",0
871,"vect",0
871,"vfish",0
871,"vunk",0
871,"scav",0
871,"fruit",10
871,"nect",0
871,"seed",0
871,"plant_o",10
1049.98,"inv",70
1049.98,"vend",0
1049.98,"vect",0
1049.98,"vfish",10
1049.98,"vunk",0
1049.98,"scav",0
1049.98,"fruit",0
1049.98,"nect",0
1049.98,"seed",10
1049.98,"plant_o",10
1096.33,"inv",80
1096.33,"vend",0
1096.33,"vect",0
1096.33,"vfish",0
1096.33,"vunk",0
1096.33,"scav",0
1096.33,"fruit",0
1096.33,"nect",0
1096.33,"seed",10
1096.33,"plant_o",10
1800.17,"inv",80
1800.17,"vend",0
1800.17,"vect",0
1800.17,"vfish",10
1800.17,"vunk",0
1800.17,"scav",0
1800.17,"fruit",0
1800.17,"nect",0
1800.17,"seed",0
1800.17,"plant_o",10
918.56,"inv",70
918.56,"vend",0
918.56,"vect",0
918.56,"vfish",10
918.56,"vunk",0
918.56,"scav",0
918.56,"fruit",0
918.56,"nect",0
918.56,"seed",10
918.56,"plant_o",10
921.21,"inv",80
921.21,"vend",0
921.21,"vect",0
921.21,"vfish",0
921.21,"vunk",0
921.21,"scav",0
921.21,"fruit",0
921.21,"nect",0
921.21,"seed",10
921.21,"plant_o",10
397.46,"inv",70
397.46,"vend",0
397.46,"vect",0
397.46,"vfish",20
397.46,"vunk",0
397.46,"scav",0
397.46,"fruit",0
397.46,"nect",0
397.46,"seed",10
397.46,"plant_o",0
608.55,"inv",70
608.55,"vend",0
608.55,"vect",0
608.55,"vfish",20
608.55,"vunk",0
608.55,"scav",0
608.55,"fruit",0
608.55,"nect",0
608.55,"seed",0
608.55,"plant_o",10
613.77,"inv",40
613.77,"vend",0
613.77,"vect",10
613.77,"vfish",30
613.77,"vunk",0
613.77,"scav",0
613.77,"fruit",0
613.77,"nect",0
613.77,"seed",10
613.77,"plant_o",10
983,"inv",40
983,"vend",0
983,"vect",0
983,"vfish",60
983,"vunk",0
983,"scav",0
983,"fruit",0
983,"nect",0
983,"seed",0
983,"plant_o",0
1015.17,"inv",20
1015.17,"vend",0
1015.17,"vect",0
1015.17,"vfish",70
1015.17,"vunk",0
1015.17,"scav",0
1015.17,"fruit",0
1015.17,"nect",0
1015.17,"seed",0
1015.17,"plant_o",10
1234,"inv",0
1234,"vend",0
1234,"vect",0
1234,"vfish",100
1234,"vunk",0
1234,"scav",0
1234,"fruit",0
1234,"nect",0
1234,"seed",0
1234,"plant_o",0
1451.02,"inv",10
1451.02,"vend",10
1451.02,"vect",10
1451.02,"vfish",70
1451.02,"vunk",0
1451.02,"scav",0
1451.02,"fruit",0
1451.02,"nect",0
1451.02,"seed",0
1451.02,"plant_o",0
52.69,"inv",60
52.69,"vend",0
52.69,"vect",0
52.69,"vfish",0
52.69,"vunk",0
52.69,"scav",0
52.69,"fruit",0
52.69,"nect",0
52.69,"seed",40
52.69,"plant_o",0
39.14,"inv",40
39.14,"vend",0
39.14,"vect",0
39.14,"vfish",0
39.14,"vunk",0
39.14,"scav",0
39.14,"fruit",0
39.14,"nect",0
39.14,"seed",30
39.14,"plant_o",30
50.61,"inv",40
50.61,"vend",0
50.61,"vect",0
50.61,"vfish",0
50.61,"vunk",0
50.61,"scav",0
50.61,"fruit",0
50.61,"nect",0
50.61,"seed",30
50.61,"plant_o",30
52.79,"inv",20
52.79,"vend",0
52.79,"vect",0
52.79,"vfish",0
52.79,"vunk",0
52.79,"scav",0
52.79,"fruit",0
52.79,"nect",0
52.79,"seed",60
52.79,"plant_o",20
110,"inv",50
110,"vend",0
110,"vect",0
110,"vfish",0
110,"vunk",0
110,"scav",0
110,"fruit",0
110,"nect",0
110,"seed",40
110,"plant_o",10
49.1,"inv",30
49.1,"vend",0
49.1,"vect",0
49.1,"vfish",0
49.1,"vunk",0
49.1,"scav",0
49.1,"fruit",0
49.1,"nect",0
49.1,"seed",50
49.1,"plant_o",20
61.3,"inv",50
61.3,"vend",0
61.3,"vect",0
61.3,"vfish",0
61.3,"vunk",0
61.3,"scav",0
61.3,"fruit",0
61.3,"nect",0
61.3,"seed",50
61.3,"plant_o",0
87.06,"inv",70
87.06,"vend",0
87.06,"vect",0
87.06,"vfish",0
87.06,"vunk",0
87.06,"scav",0
87.06,"fruit",0
87.06,"nect",0
87.06,"seed",30
87.06,"plant_o",0
82.71,"inv",50
82.71,"vend",0
82.71,"vect",0
82.71,"vfish",0
82.71,"vunk",0
82.71,"scav",0
82.71,"fruit",0
82.71,"nect",0
82.71,"seed",50
82.71,"plant_o",0
56.39,"inv",50
56.39,"vend",0
56.39,"vect",0
56.39,"vfish",0
56.39,"vunk",0
56.39,"scav",0
56.39,"fruit",0
56.39,"nect",0
56.39,"seed",50
56.39,"plant_o",0
90.23,"inv",20
90.23,"vend",0
90.23,"vect",0
90.23,"vfish",0
90.23,"vunk",0
90.23,"scav",0
90.23,"fruit",30
90.23,"nect",0
90.23,"seed",30
90.23,"plant_o",20
56.39,"inv",50
56.39,"vend",0
56.39,"vect",0
56.39,"vfish",0
56.39,"vunk",0
56.39,"scav",0
56.39,"fruit",0
56.39,"nect",0
56.39,"seed",40
56.39,"plant_o",10
28,"inv",50
28,"vend",0
28,"vect",0
28,"vfish",0
28,"vunk",0
28,"scav",0
28,"fruit",0
28,"nect",0
28,"seed",40
28,"plant_o",10
45.66,"inv",50
45.66,"vend",0
45.66,"vect",0
45.66,"vfish",0
45.66,"vunk",0
45.66,"scav",0
45.66,"fruit",0
45.66,"nect",0
45.66,"seed",50
45.66,"plant_o",0
44.28,"inv",20
44.28,"vend",0
44.28,"vect",0
44.28,"vfish",0
44.28,"vunk",0
44.28,"scav",0
44.28,"fruit",0
44.28,"nect",0
44.28,"seed",60
44.28,"plant_o",20
17.6,"inv",50
17.6,"vend",0
17.6,"vect",0
17.6,"vfish",0
17.6,"vunk",0
17.6,"scav",0
17.6,"fruit",0
17.6,"nect",0
17.6,"seed",50
17.6,"plant_o",0
46.8,"inv",20
46.8,"vend",0
46.8,"vect",0
46.8,"vfish",0
46.8,"vunk",0
46.8,"scav",0
46.8,"fruit",10
46.8,"nect",70
46.8,"seed",0
46.8,"plant_o",0
48.76,"inv",30
48.76,"vend",0
48.76,"vect",0
48.76,"vfish",0
48.76,"vunk",0
48.76,"scav",0
48.76,"fruit",10
48.76,"nect",60
48.76,"seed",0
48.76,"plant_o",0
50.4,"inv",20
50.4,"vend",0
50.4,"vect",0
50.4,"vfish",0
50.4,"vunk",0
50.4,"scav",0
50.4,"fruit",20
50.4,"nect",60
50.4,"seed",0
50.4,"plant_o",0
32.4,"inv",40
32.4,"vend",0
32.4,"vect",0
32.4,"vfish",0
32.4,"vunk",0
32.4,"scav",0
32.4,"fruit",10
32.4,"nect",50
32.4,"seed",0
32.4,"plant_o",0
28.2,"inv",20
28.2,"vend",0
28.2,"vect",0
28.2,"vfish",0
28.2,"vunk",0
28.2,"scav",0
28.2,"fruit",10
28.2,"nect",70
28.2,"seed",0
28.2,"plant_o",0
31.8,"inv",30
31.8,"vend",0
31.8,"vect",0
31.8,"vfish",0
31.8,"vunk",0
31.8,"scav",0
31.8,"fruit",20
31.8,"nect",50
31.8,"seed",0
31.8,"plant_o",0
15.4,"inv",100
15.4,"vend",0
15.4,"vect",0
15.4,"vfish",0
15.4,"vunk",0
15.4,"scav",0
15.4,"fruit",0
15.4,"nect",0
15.4,"seed",0
15.4,"plant_o",0
17.92,"inv",30
17.92,"vend",0
17.92,"vect",0
17.92,"vfish",0
17.92,"vunk",0
17.92,"scav",0
17.92,"fruit",20
17.92,"nect",50
17.92,"seed",0
17.92,"plant_o",0
13.12,"inv",100
13.12,"vend",0
13.12,"vect",0
13.12,"vfish",0
13.12,"vunk",0
13.12,"scav",0
13.12,"fruit",0
13.12,"nect",0
13.12,"seed",0
13.12,"plant_o",0
14.04,"inv",60
14.04,"vend",0
14.04,"vect",0
14.04,"vfish",0
14.04,"vunk",0
14.04,"scav",0
14.04,"fruit",10
14.04,"nect",20
14.04,"seed",0
14.04,"plant_o",10
30.38,"inv",100
30.38,"vend",0
30.38,"vect",0
30.38,"vfish",0
30.38,"vunk",0
30.38,"scav",0
30.38,"fruit",0
30.38,"nect",0
30.38,"seed",0
30.38,"plant_o",0
54.2,"inv",20
54.2,"vend",0
54.2,"vect",0
54.2,"vfish",0
54.2,"vunk",0
54.2,"scav",0
54.2,"fruit",10
54.2,"nect",70
54.2,"seed",0
54.2,"plant_o",0
24.2,"inv",40
24.2,"vend",0
24.2,"vect",0
24.2,"vfish",0
24.2,"vunk",0
24.2,"scav",0
24.2,"fruit",30
24.2,"nect",0
24.2,"seed",30
24.2,"plant_o",0
23.6,"inv",100
23.6,"vend",0
23.6,"vect",0
23.6,"vfish",0
23.6,"vunk",0
23.6,"scav",0
23.6,"fruit",0
23.6,"nect",0
23.6,"seed",0
23.6,"plant_o",0
10.4,"inv",80
10.4,"vend",0
10.4,"vect",0
10.4,"vfish",0
10.4,"vunk",0
10.4,"scav",0
10.4,"fruit",20
10.4,"nect",0
10.4,"seed",0
10.4,"plant_o",0
10.2,"inv",80
10.2,"vend",0
10.2,"vect",0
10.2,"vfish",0
10.2,"vunk",0
10.2,"scav",0
10.2,"fruit",10
10.2,"nect",0
10.2,"seed",10
10.2,"plant_o",0
14.1,"inv",100
14.1,"vend",0
14.1,"vect",0
14.1,"vfish",0
14.1,"vunk",0
14.1,"scav",0
14.1,"fruit",0
14.1,"nect",0
14.1,"seed",0
14.1,"plant_o",0
34.96,"inv",100
34.96,"vend",0
34.96,"vect",0
34.96,"vfish",0
34.96,"vunk",0
34.96,"scav",0
34.96,"fruit",0
34.96,"nect",0
34.96,"seed",0
34.96,"plant_o",0
46.4,"inv",100
46.4,"vend",0
46.4,"vect",0
46.4,"vfish",0
46.4,"vunk",0
46.4,"scav",0
46.4,"fruit",0
46.4,"nect",0
46.4,"seed",0
46.4,"plant_o",0
10.2,"inv",100
10.2,"vend",0
10.2,"vect",0
10.2,"vfish",0
10.2,"vunk",0
10.2,"scav",0
10.2,"fruit",0
10.2,"nect",0
10.2,"seed",0
10.2,"plant_o",0
8.94,"inv",100
8.94,"vend",0
8.94,"vect",0
8.94,"vfish",0
8.94,"vunk",0
8.94,"scav",0
8.94,"fruit",0
8.94,"nect",0
8.94,"seed",0
8.94,"plant_o",0
9.48,"inv",100
9.48,"vend",0
9.48,"vect",0
9.48,"vfish",0
9.48,"vunk",0
9.48,"scav",0
9.48,"fruit",0
9.48,"nect",0
9.48,"seed",0
9.48,"plant_o",0
9.48,"inv",100
9.48,"vend",0
9.48,"vect",0
9.48,"vfish",0
9.48,"vunk",0
9.48,"scav",0
9.48,"fruit",0
9.48,"nect",0
9.48,"seed",0
9.48,"plant_o",0
9.3,"inv",100
9.3,"vend",0
9.3,"vect",0
9.3,"vfish",0
9.3,"vunk",0
9.3,"scav",0
9.3,"fruit",0
9.3,"nect",0
9.3,"seed",0
9.3,"plant_o",0
11.32,"inv",100
11.32,"vend",0
11.32,"vect",0
11.32,"vfish",0
11.32,"vunk",0
11.32,"scav",0
11.32,"fruit",0
11.32,"nect",0
11.32,"seed",0
11.32,"plant_o",0
11.02,"inv",100
11.02,"vend",0
11.02,"vect",0
11.02,"vfish",0
11.02,"vunk",0
11.02,"scav",0
11.02,"fruit",0
11.02,"nect",0
11.02,"seed",0
11.02,"plant_o",0
10.2,"inv",100
10.2,"vend",0
10.2,"vect",0
10.2,"vfish",0
10.2,"vunk",0
10.2,"scav",0
10.2,"fruit",0
10.2,"nect",0
10.2,"seed",0
10.2,"plant_o",0
13.2,"inv",100
13.2,"vend",0
13.2,"vect",0
13.2,"vfish",0
13.2,"vunk",0
13.2,"scav",0
13.2,"fruit",0
13.2,"nect",0
13.2,"seed",0
13.2,"plant_o",0
13.29,"inv",100
13.29,"vend",0
13.29,"vect",0
13.29,"vfish",0
13.29,"vunk",0
13.29,"scav",0
13.29,"fruit",0
13.29,"nect",0
13.29,"seed",0
13.29,"plant_o",0
11,"inv",100
11,"vend",0
11,"vect",0
11,"vfish",0
11,"vunk",0
11,"scav",0
11,"fruit",0
11,"nect",0
11,"seed",0
11,"plant_o",0
9.9,"inv",100
9.9,"vend",0
9.9,"vect",0
9.9,"vfish",0
9.9,"vunk",0
9.9,"scav",0
9.9,"fruit",0
9.9,"nect",0
9.9,"seed",0
9.9,"plant_o",0
11.32,"inv",100
11.32,"vend",0
11.32,"vect",0
11.32,"vfish",0
11.32,"vunk",0
11.32,"scav",0
11.32,"fruit",0
11.32,"nect",0
11.32,"seed",0
11.32,"plant_o",0
9.6,"inv",100
9.6,"vend",0
9.6,"vect",0
9.6,"vfish",0
9.6,"vunk",0
9.6,"scav",0
9.6,"fruit",0
9.6,"nect",0
9.6,"seed",0
9.6,"plant_o",0
11.5,"inv",100
11.5,"vend",0
11.5,"vect",0
11.5,"vfish",0
11.5,"vunk",0
11.5,"scav",0
11.5,"fruit",0
11.5,"nect",0
11.5,"seed",0
11.5,"plant_o",0
11.9,"inv",100
11.9,"vend",0
11.9,"vect",0
11.9,"vfish",0
11.9,"vunk",0
11.9,"scav",0
11.9,"fruit",0
11.9,"nect",0
11.9,"seed",0
11.9,"plant_o",0
10.2,"inv",100
10.2,"vend",0
10.2,"vect",0
10.2,"vfish",0
10.2,"vunk",0
10.2,"scav",0
10.2,"fruit",0
10.2,"nect",0
10.2,"seed",0
10.2,"plant_o",0
21,"inv",100
21,"vend",0
21,"vect",0
21,"vfish",0
21,"vunk",0
21,"scav",0
21,"fruit",0
21,"nect",0
21,"seed",0
21,"plant_o",0
11.32,"inv",100
11.32,"vend",0
11.32,"vect",0
11.32,"vfish",0
11.32,"vunk",0
11.32,"scav",0
11.32,"fruit",0
11.32,"nect",0
11.32,"seed",0
11.32,"plant_o",0
11.32,"inv",100
11.32,"vend",0
11.32,"vect",0
11.32,"vfish",0
11.32,"vunk",0
11.32,"scav",0
11.32,"fruit",0
11.32,"nect",0
11.32,"seed",0
11.32,"plant_o",0
11.6,"inv",100
11.6,"vend",0
11.6,"vect",0
11.6,"vfish",0
11.6,"vunk",0
11.6,"scav",0
11.6,"fruit",0
11.6,"nect",0
11.6,"seed",0
11.6,"plant_o",0
11.4,"inv",100
11.4,"vend",0
11.4,"vect",0
11.4,"vfish",0
11.4,"vunk",0
11.4,"scav",0
11.4,"fruit",0
11.4,"nect",0
11.4,"seed",0
11.4,"plant_o",0
10.4,"inv",100
10.4,"vend",0
10.4,"vect",0
10.4,"vfish",0
10.4,"vunk",0
10.4,"scav",0
10.4,"fruit",0
10.4,"nect",0
10.4,"seed",0
10.4,"plant_o",0
10.6,"inv",100
10.6,"vend",0
10.6,"vect",0
10.6,"vfish",0
10.6,"vunk",0
10.6,"scav",0
10.6,"fruit",0
10.6,"nect",0
10.6,"seed",0
10.6,"plant_o",0
12.2,"inv",100
12.2,"vend",0
12.2,"vect",0
12.2,"vfish",0
12.2,"vunk",0
12.2,"scav",0
12.2,"fruit",0
12.2,"nect",0
12.2,"seed",0
12.2,"plant_o",0
11.32,"inv",100
11.32,"vend",0
11.32,"vect",0
11.32,"vfish",0
11.32,"vunk",0
11.32,"scav",0
11.32,"fruit",0
11.32,"nect",0
11.32,"seed",0
11.32,"plant_o",0
9.4,"inv",100
9.4,"vend",0
9.4,"vect",0
9.4,"vfish",0
9.4,"vunk",0
9.4,"scav",0
9.4,"fruit",0
9.4,"nect",0
9.4,"seed",0
9.4,"plant_o",0
9.2,"inv",100
9.2,"vend",0
9.2,"vect",0
9.2,"vfish",0
9.2,"vunk",0
9.2,"scav",0
9.2,"fruit",0
9.2,"nect",0
9.2,"seed",0
9.2,"plant_o",0
9.7,"inv",100
9.7,"vend",0
9.7,"vect",0
9.7,"vfish",0
9.7,"vunk",0
9.7,"scav",0
9.7,"fruit",0
9.7,"nect",0
9.7,"seed",0
9.7,"plant_o",0
32.19,"inv",80
32.19,"vend",0
32.19,"vect",0
32.19,"vfish",0
32.19,"vunk",0
32.19,"scav",0
32.19,"fruit",20
32.19,"nect",0
32.19,"seed",0
32.19,"plant_o",0
108,"inv",20
108,"vend",0
108,"vect",0
108,"vfish",0
108,"vunk",0
108,"scav",0
108,"fruit",60
108,"nect",0
108,"seed",20
108,"plant_o",0
105.76,"inv",60
105.76,"vend",0
105.76,"vect",0
105.76,"vfish",0
105.76,"vunk",0
105.76,"scav",0
105.76,"fruit",0
105.76,"nect",20
105.76,"seed",20
105.76,"plant_o",0
100,"inv",60
100,"vend",0
100,"vect",0
100,"vfish",0
100,"vunk",0
100,"scav",0
100,"fruit",20
100,"nect",0
100,"seed",20
100,"plant_o",0
59.86,"inv",70
59.86,"vend",0
59.86,"vect",0
59.86,"vfish",0
59.86,"vunk",0
59.86,"scav",0
59.86,"fruit",10
59.86,"nect",0
59.86,"seed",10
59.86,"plant_o",10
71.6,"inv",60
71.6,"vend",0
71.6,"vect",0
71.6,"vfish",0
71.6,"vunk",10
71.6,"scav",0
71.6,"fruit",0
71.6,"nect",0
71.6,"seed",20
71.6,"plant_o",10
79.62,"inv",20
79.62,"vend",0
79.62,"vect",0
79.62,"vfish",0
79.62,"vunk",0
79.62,"scav",0
79.62,"fruit",10
79.62,"nect",10
79.62,"seed",60
79.62,"plant_o",0
62.4,"inv",60
62.4,"vend",0
62.4,"vect",0
62.4,"vfish",0
62.4,"vunk",0
62.4,"scav",0
62.4,"fruit",20
62.4,"nect",10
62.4,"seed",10
62.4,"plant_o",0
52.48,"inv",60
52.48,"vend",0
52.48,"vect",0
52.48,"vfish",0
52.48,"vunk",0
52.48,"scav",0
52.48,"fruit",40
52.48,"nect",0
52.48,"seed",0
52.48,"plant_o",0
58.1,"inv",50
58.1,"vend",0
58.1,"vect",0
58.1,"vfish",0
58.1,"vunk",0
58.1,"scav",0
58.1,"fruit",50
58.1,"nect",0
58.1,"seed",0
58.1,"plant_o",0
57.78,"inv",30
57.78,"vend",0
57.78,"vect",0
57.78,"vfish",0
57.78,"vunk",0
57.78,"scav",0
57.78,"fruit",40
57.78,"nect",0
57.78,"seed",30
57.78,"plant_o",0
34.94,"inv",50
34.94,"vend",0
34.94,"vect",0
34.94,"vfish",0
34.94,"vunk",0
34.94,"scav",0
34.94,"fruit",50
34.94,"nect",0
34.94,"seed",0
34.94,"plant_o",0
73.4,"inv",60
73.4,"vend",0
73.4,"vect",0
73.4,"vfish",0
73.4,"vunk",0
73.4,"scav",0
73.4,"fruit",20
73.4,"nect",10
73.4,"seed",10
73.4,"plant_o",0
108,"inv",40
108,"vend",0
108,"vect",10
108,"vfish",0
108,"vunk",0
108,"scav",0
108,"fruit",50
108,"nect",0
108,"seed",0
108,"plant_o",0
67.72,"inv",80
67.72,"vend",0
67.72,"vect",0
67.72,"vfish",0
67.72,"vunk",0
67.72,"scav",0
67.72,"fruit",10
67.72,"nect",0
67.72,"seed",10
67.72,"plant_o",0
52.4,"inv",40
52.4,"vend",0
52.4,"vect",0
52.4,"vfish",0
52.4,"vunk",0
52.4,"scav",0
52.4,"fruit",60
52.4,"nect",0
52.4,"seed",0
52.4,"plant_o",0
38.81,"inv",60
38.81,"vend",0
38.81,"vect",0
38.81,"vfish",0
38.81,"vunk",0
38.81,"scav",0
38.81,"fruit",30
38.81,"nect",10
38.81,"seed",0
38.81,"plant_o",0
52.33,"inv",60
52.33,"vend",0
52.33,"vect",0
52.33,"vfish",0
52.33,"vunk",0
52.33,"scav",0
52.33,"fruit",30
52.33,"nect",10
52.33,"seed",0
52.33,"plant_o",0
64.66,"inv",40
64.66,"vend",10
64.66,"vect",10
64.66,"vfish",0
64.66,"vunk",0
64.66,"scav",0
64.66,"fruit",20
64.66,"nect",10
64.66,"seed",10
64.66,"plant_o",0
69.5,"inv",30
69.5,"vend",10
69.5,"vect",10
69.5,"vfish",0
69.5,"vunk",0
69.5,"scav",0
69.5,"fruit",20
69.5,"nect",10
69.5,"seed",20
69.5,"plant_o",0
77.31,"inv",60
77.31,"vend",10
77.31,"vect",0
77.31,"vfish",0
77.31,"vunk",0
77.31,"scav",0
77.31,"fruit",30
77.31,"nect",0
77.31,"seed",0
77.31,"plant_o",0
80.77,"inv",40
80.77,"vend",0
80.77,"vect",0
80.77,"vfish",0
80.77,"vunk",10
80.77,"scav",0
80.77,"fruit",30
80.77,"nect",0
80.77,"seed",20
80.77,"plant_o",0
72.16,"inv",50
72.16,"vend",0
72.16,"vect",0
