"diet_inv","diet_vend","diet_vect","diet_vfish","diet_vunk","diet_scav","diet_fruit","diet_nect","diet_seed","diet_plant_o","body_mass_value"
100,0,0,0,0,0,0,0,0,0,62
100,0,0,0,0,0,0,0,0,0,54
100,0,0,0,0,0,0,0,0,0,41.1
100,0,0,0,0,0,0,0,0,0,50.5
100,0,0,0,0,0,0,0,0,0,37.8
100,0,0,0,0,0,0,0,0,0,44.15
100,0,0,0,0,0,0,0,0,0,120
100,0,0,0,0,0,0,0,0,0,18.4
100,0,0,0,0,0,0,0,0,0,28.1
100,0,0,0,0,0,0,0,0,0,24.45
90,0,0,0,0,0,10,0,0,0,26
100,0,0,0,0,0,0,0,0,0,25.92
100,0,0,0,0,0,0,0,0,0,28
90,0,10,0,0,0,0,0,0,0,81.54
100,0,0,0,0,0,0,0,0,0,68.5
100,0,0,0,0,0,0,0,0,0,81.54
100,0,0,0,0,0,0,0,0,0,37.2
90,0,0,0,0,0,0,0,10,0,44.48
100,0,0,0,0,0,0,0,0,0,47.28
100,0,0,0,0,0,0,0,0,0,40.89
80,0,0,0,0,0,20,0,0,0,21.4
100,0,0,0,0,0,0,0,0,0,66.72
100,0,0,0,0,0,0,0,0,0,24.5
70,0,0,0,0,0,20,10,0,0,16.15
70,0,0,0,0,0,10,0,10,10,25.76
90,0,0,0,0,0,10,0,0,0,19.19
90,0,0,0,0,0,10,0,0,0,19.8
70,0,0,0,0,0,20,0,10,0,39.92
80,0,0,0,0,0,20,0,0,0,44.93
100,0,0,0,0,0,0,0,0,0,46.73
80,0,0,0,0,0,10,10,0,0,34.3
80,0,0,0,0,0,0,20,0,0,19.49
70,0,0,0,0,0,0,20,0,10,46.49
70,0,0,0,0,0,0,30,0,0,30.74
100,0,0,0,0,0,0,0,0,0,70.66
70,0,0,0,0,0,20,0,10,0,59
70,0,0,0,0,0,20,0,10,0,116.8
50,10,0,0,0,10,0,0,30,0,74.94
50,0,0,0,0,0,20,10,20,0,76.7
70,0,0,0,0,0,10,10,10,0,67
100,0,0,0,0,0,0,0,0,0,51.84
60,0,0,0,0,0,10,10,20,0,67.74
100,0,0,0,0,0,0,0,0,0,34
50,0,0,0,0,0,0,0,50,0,28.74
70,0,0,0,0,0,10,10,10,0,37.39
80,0,0,0,0,0,20,0,0,0,31.59
80,0,0,0,0,0,10,0,10,0,25.55
70,0,0,0,0,0,20,0,10,0,47.99
80,0,0,0,0,0,10,0,10,0,40.87
70,0,0,0,0,0,10,10,10,0,62.65
70,0,0,0,0,0,0,10,20,0,61.07
80,0,0,0,0,0,0,20,0,0,65.49
90,0,0,0,0,0,0,10,0,0,55.05
70,0,0,0,0,0,10,10,10,0,69.24
90,0,0,0,0,0,10,0,0,0,26.47
100,0,0,0,0,0,0,0,0,0,37.6
100,0,0,0,0,0,0,0,0,0,43.96
80,0,0,0,0,0,20,0,0,0,36.2
100,0,0,0,0,0,0,0,0,0,32.1
90,0,0,0,0,0,10,0,0,0,36.7
80,0,0,0,0,0,20,0,0,0,40.3
100,0,0,0,0,0,0,0,0,0,26.5
100,0,0,0,0,0,0,0,0,0,28.8
70,0,0,0,0,0,30,0,0,0,30
100,0,0,0,0,0,0,0,0,0,34.6
70,0,0,0,0,0,30,0,0,0,34.83
90,0,0,0,0,0,10,0,0,0,38.69
100,0,0,0,0,0,0,0,0,0,55
100,0,0,0,0,0,0,0,0,0,66.53
100,0,0,0,0,0,0,0,0,0,66.53
100,0,0,0,0,0,0,0,0,0,69
100,0,0,0,0,0,0,0,0,0,55
100,0,0,0,0,0,0,0,0,0,88
100,0,0,0,0,0,0,0,0,0,74.99
50,0,0,0,0,0,50,0,0,0,65.4
90,0,0,0,0,0,10,0,0,0,55.79
80,0,0,0,0,0,20,0,0,0,102
100,0,0,0,0,0,0,0,0,0,76.1
100,0,0,0,0,0,0,0,0,0,61.96
80,0,0,0,0,0,10,10,0,0,127.27
70,0,0,0,0,0,20,0,10,0,131.46
60,0,0,0,0,0,20,0,20,0,111
80,0,0,0,0,0,0,0,20,0,135
100,0,0,0,0,0,0,0,0,0,159
100,0,0,0,0,0,0,0,0,0,174
90,10,0,0,0,0,0,0,0,0,158
80,0,0,0,0,0,10,10,0,0,85.94
70,0,0,0,0,0,30,0,0,0,76.6
50,0,0,0,0,0,50,0,0,0,73.44
80,0,0,0,0,0,0,0,20,0,64.5
70,0,0,0,0,0,10,0,10,10,85.59
80,0,0,0,0,0,20,0,0,0,134.97
100,0,0,0,0,0,0,0,0,0,137
70,0,0,0,0,0,30,0,0,0,139
80,0,0,0,0,0,10,0,10,0,147.33
100,0,0,0,0,0,0,0,0,0,114
50,0,0,0,0,0,0,0,50,0,134
100,0,0,0,0,0,0,0,0,0,124
70,0,0,0,0,0,20,0,10,0,286.59
80,0,0,0,0,0,10,0,10,0,183.19
100,0,0,0,0,0,0,0,0,0,200
100,0,0,0,0,0,0,0,0,0,271.4
100,0,0,0,0,0,0,0,0,0,156
100,0,0,0,0,0,0,0,0,0,321
90,0,0,0,0,0,10,0,0,0,273.28
100,0,0,0,0,0,0,0,0,0,237
100,0,0,0,0,0,0,0,0,0,210.71
100,0,0,0,0,0,0,0,0,0,200
80,0,0,0,0,0,20,0,0,0,242
80,0,0,0,0,0,20,0,0,0,256
80,0,0,0,0,0,20,0,0,0,241.22
100,0,0,0,0,0,0,0,0,0,249
100,0,0,0,0,0,0,0,0,0,324
100,0,0,0,0,0,0,0,0,0,273.28
80,0,0,0,0,0,10,0,10,0,516
100,0,0,0,0,0,0,0,0,0,97.29
80,0,0,0,0,0,10,10,0,0,65.41
100,0,0,0,0,0,0,0,0,0,79.1
80,0,0,0,0,0,10,0,10,0,176.83
90,0,0,0,0,0,10,0,0,0,99.73
100,0,0,0,0,0,0,0,0,0,111.39
100,0,0,0,0,0,0,0,0,0,108.07
80,0,0,0,0,0,0,10,10,0,99.69
80,0,0,0,0,0,20,0,0,0,170
70,0,0,0,0,0,20,0,10,0,143
90,0,0,0,0,0,10,0,0,0,176
100,0,0,0,0,0,0,0,0,0,119.51
100,0,0,0,0,0,0,0,0,0,116.18
70,0,0,0,0,0,10,10,10,0,137
100,0,0,0,0,0,0,0,0,0,102
100,0,0,0,0,0,0,0,0,0,101
100,0,0,0,0,0,0,0,0,0,72.76
80,0,0,0,0,0,10,10,0,0,100
80,0,0,0,0,0,0,20,0,0,142
80,0,0,0,0,0,20,0,0,0,213
100,0,0,0,0,0,0,0,0,0,76.02
100,0,0,0,0,0,0,0,0,0,69.2
60,0,0,0,0,0,20,0,20,0,200
100,0,0,0,0,0,0,0,0,0,81.91
90,0,0,0,0,0,10,0,0,0,132
100,0,0,0,0,0,0,0,0,0,149
100,0,0,0,0,0,0,0,0,0,31.7
100,0,0,0,0,0,0,0,0,0,53.38
100,0,0,0,0,0,0,0,0,0,53.1
90,0,0,0,0,0,10,0,0,0,29.39
100,0,0,0,0,0,0,0,0,0,43.01
100,0,0,0,0,0,0,0,0,0,312.25
100,0,0,0,0,0,0,0,0,0,164
100,0,0,0,0,0,0,0,0,0,450.19
30,0,0,0,0,0,70,0,0,0,129
20,0,0,0,0,0,60,0,0,20,202
50,0,0,0,0,0,50,0,0,0,92.95
20,0,10,0,0,0,50,10,0,10,119
20,0,0,0,10,0,50,10,0,10,148.96
30,0,0,0,0,0,50,20,0,0,80.5
20,0,0,0,0,0,80,0,0,0,92.95
30,0,0,0,0,0,70,0,0,0,130
40,0,0,0,0,0,60,0,0,0,151
40,0,0,0,0,0,60,0,0,0,118
40,0,0,0,0,0,60,0,0,0,77.4
40,0,0,0,0,0,60,0,0,0,115
30,0,0,0,0,0,70,0,0,0,58.5
10,0,0,0,0,0,90,0,0,0,63.5
10,0,0,0,0,0,90,0,0,0,87.69
30,0,0,0,0,0,50,0,0,20,90.5
20,0,0,0,0,0,80,0,0,0,93.36
20,0,0,0,0,0,80,0,0,0,92.95
0,0,0,0,0,0,100,0,0,0,74.1
30,0,0,0,0,0,70,0,0,0,69.35
0,0,0,0,0,0,100,0,0,0,65.4
30,0,0,0,0,0,70,0,0,0,33.3
0,0,0,0,0,0,100,0,0,0,92.95
40,0,0,0,0,0,60,0,0,0,37.6
40,0,0,0,0,0,60,0,0,0,44.49
30,0,0,0,0,0,70,0,0,0,42.6
30,0,0,0,0,0,50,20,0,0,54.51
50,0,0,0,0,0,50,0,0,0,52.04
40,0,0,0,0,0,60,0,0,0,61.2
40,0,0,0,0,0,60,0,0,0,62.95
40,0,0,0,0,0,60,0,0,0,54.9
40,0,0,0,0,0,60,0,0,0,47.3
40,0,0,0,0,0,60,0,0,0,55.6
40,0,0,0,0,0,60,0,0,0,49.4
50,0,0,0,0,0,50,0,0,0,14.07
40,0,0,0,0,0,60,0,0,0,10.7
40,0,0,0,0,0,60,0,0,0,11.8
30,0,0,0,0,0,70,0,0,0,8.8
30,0,0,0,0,0,70,0,0,0,18.19
40,0,0,0,0,0,60,0,0,0,10.5
30,0,0,0,0,0,70,0,0,0,13.1
40,0,0,0,0,0,60,0,0,0,10.8
40,0,0,0,0,0,60,0,0,0,9.6
30,0,0,0,0,0,70,0,0,0,41.8
50,0,0,0,0,0,50,0,0,0,55.2
20,0,0,0,0,0,40,0,20,20,30.6
50,0,0,0,0,0,50,0,0,0,26.83
30,0,0,0,0,0,30,10,30,0,32.2
30,0,0,0,0,0,60,10,0,0,22.9
60,0,0,0,0,0,20,0,0,20,20.45
50,0,0,0,0,0,50,0,0,0,38.5
40,0,0,0,0,0,60,0,0,0,36
40,0,0,0,0,0,60,0,0,0,62.79
40,0,0,0,0,0,60,0,0,0,69.49
40,0,0,0,0,0,60,0,0,0,60.05
50,0,0,0,0,0,50,0,0,0,42.2
40,0,0,0,0,0,60,0,0,0,51.7
50,0,0,0,0,0,50,0,0,0,52.4
40,0,0,0,0,0,60,0,0,0,46.7
50,0,0,0,0,0,50,0,0,0,79.34
30,0,0,0,0,0,70,0,0,0,90.99
30,0,0,0,0,0,70,0,0,0,100.39
50,0,0,0,0,0,20,0,0,30,76.1
40,10,0,0,0,0,30,0,20,0,69.4
50,10,0,0,0,0,40,0,0,0,64
20,10,0,0,0,10,40,0,20,0,63.5
40,0,0,0,0,0,30,0,30,0,35.75
30,0,0,0,0,0,70,0,0,0,56.2
40,0,0,0,0,0,60,0,0,0,52.8
20,0,0,0,0,0,80,0,0,0,59.26
40,0,0,0,0,0,60,0,0,0,70.9
30,0,0,0,0,0,70,0,0,0,67.19
20,0,0,0,0,0,80,0,0,0,60.03
20,0,0,0,0,0,80,0,0,0,57.37
60,0,0,0,0,0,40,0,0,0,57.9
40,0,0,0,0,0,60,0,0,0,33.9
40,0,0,0,0,0,60,0,0,0,37
40,0,0,0,0,0,60,0,0,0,41.7
20,0,0,0,0,0,80,0,0,0,32.8
20,0,0,0,0,0,80,0,0,0,57.3
40,0,0,0,0,0,60,0,0,0,97.7
30,0,0,0,10,0,50,0,0,10,170.56
30,30,0,0,0,0,40,0,0,0,167
20,0,0,0,0,0,40,0,40,0,209.71
20,10,0,0,0,0,0,60,10,0,194.39
10,0,0,0,10,0,40,0,40,0,268.84
50,0,0,0,0,0,50,0,0,0,208
0,20,0,0,0,0,80,0,0,0,125.82
0,0,0,0,0,0,100,0,0,0,135
10,0,0,0,10,0,80,0,0,0,142
10,0,0,0,0,0,90,0,0,0,144.45
10,10,0,0,0,0,60,0,10,10,258.09
20,0,0,0,0,0,80,0,0,0,250.16
10,10,10,0,0,0,70,0,0,0,219.07
10,10,0,0,0,0,80,0,0,0,253
40,0,0,0,0,0,60,0,0,0,261.69
0,20,0,0,0,0,80,0,0,0,215.91
0,0,0,0,10,0,90,0,0,0,146
10,10,0,0,0,0,80,0,0,0,311
0,0,0,0,10,0,90,0,0,0,312.83
0,0,0,0,0,0,100,0,0,0,311.76
20,0,0,0,0,0,50,0,30,0,350
20,0,0,0,0,0,80,0,0,0,219
40,0,0,0,0,0,60,0,0,0,161.77
0,0,0,0,0,0,60,0,40,0,158.4
40,0,0,0,0,0,60,0,0,0,147
20,0,0,0,0,0,80,0,0,0,164
0,0,0,0,0,0,100,0,0,0,180.9
20,10,10,0,0,0,60,0,0,0,409.69
20,0,0,0,0,0,80,0,0,0,412
20,10,10,0,0,0,60,0,0,0,360.36
10,10,0,0,0,0,80,0,0,0,331
20,10,10,0,0,0,60,0,0,0,651.68
10,10,10,0,0,0,50,10,0,10,659.58
20,10,0,0,0,0,70,0,0,0,617.99
100,0,0,0,0,0,0,0,0,0,46.9
100,0,0,0,0,0,0,0,0,0,50
100,0,0,0,0,0,0,0,0,0,17.2
100,0,0,0,0,0,0,0,0,0,17
100,0,0,0,0,0,0,0,0,0,15.9
100,0,0,0,0,0,0,0,0,0,17.43
100,0,0,0,0,0,0,0,0,0,18.3
100,0,0,0,0,0,0,0,0,0,22.1
100,0,0,0,0,0,0,0,0,0,23.23
100,0,0,0,0,0,0,0,0,0,26.5
100,0,0,0,0,0,0,0,0,0,23
100,0,0,0,0,0,0,0,0,0,31.8
100,0,0,0,0,0,0,0,0,0,23.18
100,0,0,0,0,0,0,0,0,0,25.3
100,0,0,0,0,0,0,0,0,0,23.91
100,0,0,0,0,0,0,0,0,0,15.9
100,0,0,0,0,0,0,0,0,0,27.4
90,0,10,0,0,0,0,0,0,0,62.9
80,0,0,0,10,0,0,0,0,10,95.89
80,0,0,0,10,0,0,0,0,10,60.72
90,0,10,0,0,0,0,0,0,0,69.1
100,0,0,0,0,0,0,0,0,0,52.8
100,0,0,0,0,0,0,0,0,0,26.8
90,0,10,0,0,0,0,0,0,0,25
90,0,10,0,0,0,0,0,0,0,35.5
90,0,10,0,0,0,0,0,0,0,37.63
30,0,0,0,70,0,0,0,0,0,54
80,0,20,0,0,0,0,0,0,0,61
70,0,30,0,0,0,0,0,0,0,52.3
80,0,20,0,0,0,0,0,0,0,47
90,0,10,0,0,0,0,0,0,0,42
90,0,0,0,0,0,10,0,0,0,49.8
100,0,0,0,0,0,0,0,0,0,45.4
90,0,10,0,0,0,0,0,0,0,44
100,0,0,0,0,0,0,0,0,0,44.1
100,0,0,0,0,0,0,0,0,0,57.4
100,0,0,0,0,0,0,0,0,0,47.52
70,0,30,0,0,0,0,0,0,0,42.6
90,0,10,0,0,0,0,0,0,0,49
80,0,0,0,0,0,20,0,0,0,19.8
100,0,0,0,0,0,0,0,0,0,18.4
100,0,0,0,0,0,0,0,0,0,15.96
100,0,0,0,0,0,0,0,0,0,14.5
100,0,0,0,0,0,0,0,0,0,15.7
100,0,0,0,0,0,0,0,0,0,22
100,0,0,0,0,0,0,0,0,0,15.49
70,0,0,0,10,0,10,0,0,10,80.6
80,0,20,0,0,0,0,0,0,0,90.4
70,0,30,0,0,0,0,0,0,0,80.7
80,0,10,0,0,0,10,0,0,0,87.9
80,0,20,0,0,0,0,0,0,0,62.8
100,0,0,0,0,0,0,0,0,0,35.9
60,10,10,0,0,0,20,0,0,0,289.4
80,0,20,0,0,0,0,0,0,0,98.49
90,0,10,0,0,0,0,0,0,0,103.76
70,10,10,0,0,0,10,0,0,0,289.82
40,20,30,0,0,0,10,0,0,0,138.56
80,0,0,0,0,0,20,0,0,0,216.69
80,10,0,0,0,0,10,0,0,0,188.27
40,20,20,0,0,0,10,0,10,0,167.72
40,10,10,0,0,0,40,0,0,0,223.65
60,0,10,0,0,0,20,0,10,0,196.46
40,10,10,0,0,0,40,0,0,0,258.83
70,0,20,0,0,0,10,0,0,0,297
70,0,20,0,0,0,10,0,0,0,179.56
70,0,0,0,0,0,0,10,20,0,232.96
10,0,10,0,0,0,80,0,0,0,292
10,0,10,0,0,0,80,0,0,0,238
0,10,10,0,0,0,80,0,0,0,375
10,0,0,0,10,0,70,0,0,10,806.72
20,10,10,0,0,0,60,0,0,0,892.89
20,0,0,0,0,0,80,0,0,0,1050
10,0,10,0,0,0,80,0,0,0,750
10,0,20,0,0,0,70,0,0,0,714.56
10,10,10,0,0,0,70,0,0,0,2371.58
20,10,10,0,0,0,60,0,0,0,2790.79
20,0,0,0,0,0,40,0,40,0,1409.59
0,20,20,0,0,0,60,0,0,0,2887.64
20,0,20,0,0,0,60,0,0,0,792.64
10,10,20,0,0,0,60,0,0,0,1079.5
20,0,20,0,0,0,60,0,0,0,1172
20,0,20,0,0,0,40,0,20,0,485.12
10,0,0,0,10,0,80,0,0,0,460.86
20,0,0,0,0,0,80,0,0,0,462
30,0,0,0,0,0,70,0,0,0,470.54
20,0,0,0,0,0,80,0,0,0,370
30,20,30,0,0,0,20,0,0,0,1470
0,0,0,0,0,0,100,0,0,0,2385
10,0,0,0,0,0,90,0,0,0,1590
0,0,0,0,0,0,100,0,0,0,1748.8
20,0,0,0,0,0,80,0,0,0,1086
0,0,0,0,0,0,100,0,0,0,2360
10,0,0,0,0,0,90,0,0,0,2214.55
0,0,0,0,0,0,100,0,0,0,697.17
0,0,0,0,0,0,100,0,0,0,1748.8
0,0,0,0,0,0,100,0,0,0,2042
20,0,0,0,0,0,80,0,0,0,1703.76
10,10,0,0,0,0,80,0,0,0,639.38
10,0,0,0,0,0,90,0,0,0,508.09
10,0,10,0,0,0,80,0,0,0,1232.84
20,0,10,0,0,0,70,0,0,0,1195.4
10,0,0,0,0,0,90,0,0,0,921
10,0,0,0,0,0,90,0,0,0,1194.79
20,0,0,0,0,0,80,0,0,0,1917.02
30,0,40,0,0,10,10,0,10,0,4000
70,10,20,0,0,0,0,0,0,0,3743.62
80,0,20,0,0,0,0,0,0,0,66.93
90,0,10,0,0,0,0,0,0,0,73.21
80,20,0,0,0,0,0,0,0,0,81.8
100,0,0,0,0,0,0,0,0,0,26.5
80,0,0,0,0,0,10,0,10,0,54.6
70,0,0,0,0,0,20,0,10,0,24.4
80,0,0,0,0,0,20,0,0,0,27.11
70,0,0,0,0,0,20,0,10,0,27.11
90,0,0,0,0,0,10,0,0,0,21.7
90,0,10,0,0,0,0,0,0,0,67.69
100,0,0,0,0,0,0,0,0,0,58.02
100,0,0,0,0,0,0,0,0,0,55
20,0,10,0,0,0,70,0,0,0,202.46
10,0,10,0,0,0,80,0,0,0,152.05
0,0,0,0,0,0,100,0,0,0,160
0,0,0,0,0,0,100,0,0,0,180
10,0,0,0,0,0,90,0,0,0,163
50,0,0,0,0,0,50,0,0,0,122.32
30,0,0,0,0,0,70,0,0,0,53.4
80,0,10,0,0,0,10,0,0,0,74.19
20,0,10,0,0,0,70,0,0,0,141
30,0,0,0,0,0,70,0,0,0,114
20,0,10,0,0,0,70,0,0,0,130
50,0,0,0,0,0,50,0,0,0,114
40,0,0,0,0,0,60,0,0,0,94.4
30,0,10,0,0,0,60,0,0,0,89.69
50,0,0,0,0,0,50,0,0,0,79
50,0,0,0,0,0,50,0,0,0,85.1
100,0,0,0,0,0,0,0,0,0,71
50,0,0,0,0,0,50,0,0,0,70.89
60,0,0,0,0,0,40,0,0,0,65.43
50,0,0,0,0,0,50,0,0,0,63.39
60,0,0,0,0,0,40,0,0,0,53.8
80,0,0,0,0,0,20,0,0,0,73.29
80,0,0,0,0,0,20,0,0,0,54
20,0,0,0,0,0,80,0,0,0,46.5
70,0,0,0,0,0,30,0,0,0,72.82
80,0,0,0,0,0,10,0,0,10,62
100,0,0,0,0,0,0,0,0,0,96.89
70,0,0,0,0,0,30,0,0,0,98.3
100,0,0,0,0,0,0,0,0,0,96.29
100,0,0,0,0,0,0,0,0,0,52.7
100,0,0,0,0,0,0,0,0,0,52.8
100,0,0,0,0,0,0,0,0,0,38.85
70,0,10,0,0,0,10,0,0,10,57.3
70,0,0,0,0,0,10,0,10,10,80.29
70,0,0,0,0,0,20,0,10,0,119
90,0,0,0,10,0,0,0,0,0,146
100,0,0,0,0,0,0,0,0,0,102
50,20,30,0,0,0,0,0,0,0,110
80,0,20,0,0,0,0,0,0,0,90.36
50,20,30,0,0,0,0,0,0,0,168
50,20,30,0,0,0,0,0,0,0,157.46
70,0,30,0,0,0,0,0,0,0,153.67
80,0,20,0,0,0,0,0,0,0,142
90,0,10,0,0,0,0,0,0,0,110
90,0,0,0,0,0,10,0,0,0,96.29
100,0,0,0,0,0,0,0,0,0,143.02
100,0,0,0,0,0,0,0,0,0,122.76
80,0,20,0,0,0,0,0,0,0,185
80,10,10,0,0,0,0,0,0,0,155
80,0,20,0,0,0,0,0,0,0,91.5
100,0,0,0,0,0,0,0,0,0,79
100,0,0,0,0,0,0,0,0,0,226
70,0,30,0,0,0,0,0,0,0,255
100,0,0,0,0,0,0,0,0,0,29.3
70,0,0,0,0,0,30,0,0,0,62.7
80,0,20,0,0,0,0,0,0,0,73
80,0,20,0,0,0,0,0,0,0,64.9
70,0,20,0,0,0,10,0,0,0,62.5
30,0,10,10,0,0,50,0,0,0,165.02
60,10,10,0,0,0,20,0,0,0,141.65
80,0,20,0,0,0,0,0,0,0,75.7
50,10,10,0,0,0,30,0,0,0,114.96
100,0,0,0,0,0,0,0,0,0,158
90,0,10,0,0,0,0,0,0,0,5.9
100,0,0,0,0,0,0,0,0,0,7.5
80,0,10,0,0,0,10,0,0,0,5.9
90,0,0,0,0,0,10,0,0,0,6.4
100,0,0,0,0,0,0,0,0,0,8.7
10,0,0,90,0,0,0,0,0,0,27.59
30,0,0,70,0,0,0,0,0,0,31.09
30,0,10,60,0,0,0,0,0,0,47.32
20,0,0,80,0,0,0,0,0,0,34.9
40,0,0,60,0,0,0,0,0,0,20.42
20,0,0,80,0,0,0,0,0,0,34.9
50,0,0,50,0,0,0,0,0,0,60.97
30,0,10,60,0,0,0,0,0,0,43.08
50,0,0,50,0,0,0,0,0,0,21.5
50,0,0,50,0,0,0,0,0,0,17.84
40,0,30,30,0,0,0,0,0,0,15.7
30,0,30,40,0,0,0,0,0,0,17.9
50,0,0,50,0,0,0,0,0,0,14.5
60,0,0,40,0,0,0,0,0,0,27.59
60,0,0,40,0,0,0,0,0,0,13.3
90,0,10,0,0,0,0,0,0,0,21.32
80,0,10,10,0,0,0,0,0,0,17.79
100,0,0,0,0,0,0,0,0,0,22.8
80,0,20,0,0,0,0,0,0,0,18
20,0,80,0,0,0,0,0,0,0,17.7
80,0,20,0,0,0,0,0,0,0,12.72
100,0,0,0,0,0,0,0,0,0,9.5
80,0,10,10,0,0,0,0,0,0,47.27
70,0,20,10,0,0,0,0,0,0,333.8
50,10,20,20,0,0,0,0,0,0,307.98
100,0,0,0,0,0,0,0,0,0,145.9
60,20,20,0,0,0,0,0,0,0,143
50,10,40,0,0,0,0,0,0,0,242
80,0,20,0,0,0,0,0,0,0,147.02
50,0,0,50,0,0,0,0,0,0,162
40,10,10,40,0,0,0,0,0,0,178.68
100,0,0,0,0,0,0,0,0,0,193.26
50,0,30,20,0,0,0,0,0,0,77.5
80,0,20,0,0,0,0,0,0,0,57.9
30,0,30,40,0,0,0,0,0,0,91.4
60,0,10,30,0,0,0,0,0,0,83.99
60,0,20,20,0,0,0,0,0,0,93
80,0,10,10,0,0,0,0,0,0,41.8
90,0,0,0,10,0,0,0,0,0,73.44
50,0,20,30,0,0,0,0,0,0,61.8
70,10,10,10,0,0,0,0,0,0,91.8
70,10,20,0,0,0,0,0,0,0,65.1
90,0,0,0,10,0,0,0,0,0,43.24
40,0,30,30,0,0,0,0,0,0,54.2
100,0,0,0,0,0,0,0,0,0,67.39
100,0,0,0,0,0,0,0,0,0,47.37
100,0,0,0,0,0,0,0,0,0,65.45
80,0,10,10,0,0,0,0,0,0,37.3
100,0,0,0,0,0,0,0,0,0,32
100,0,0,0,0,0,0,0,0,0,47.92
90,0,10,0,0,0,0,0,0,0,38.8
40,20,20,20,0,0,0,0,0,0,51.7
80,0,20,0,0,0,0,0,0,0,62.2
90,0,10,0,0,0,0,0,0,0,105.79
80,0,10,10,0,0,0,0,0,0,66.09
100,0,0,0,0,0,0,0,0,0,65.45
50,0,20,30,0,0,0,0,0,0,126
100,0,0,0,0,0,0,0,0,0,65.45
70,10,10,10,0,0,0,0,0,0,52.96
40,0,30,30,0,0,0,0,0,0,65.45
70,0,20,10,0,0,0,0,0,0,42.32
80,0,20,0,0,0,0,0,0,0,63.35
70,0,20,10,0,0,0,0,0,0,34.98
100,0,0,0,0,0,0,0,0,0,171.81
60,0,40,0,0,0,0,0,0,0,97
50,0,50,0,0,0,0,0,0,0,188
60,0,20,20,0,0,0,0,0,0,73.47
80,0,0,0,20,0,0,0,0,0,92.84
70,0,20,10,0,0,0,0,0,0,117
100,0,0,0,0,0,0,0,0,0,106
100,0,0,0,0,0,0,0,0,0,105
70,0,30,0,0,0,0,0,0,0,37.7
70,0,30,0,0,0,0,0,0,0,40
100,0,0,0,0,0,0,0,0,0,50.15
80,0,20,0,0,0,0,0,0,0,50
100,0,0,0,0,0,0,0,0,0,50.15
90,0,10,0,0,0,0,0,0,0,65
100,0,0,0,0,0,0,0,0,0,50.15
100,0,0,0,0,0,0,0,0,0,57
100,0,0,0,0,0,0,0,0,0,43.48
70,0,30,0,0,0,0,0,0,0,49.6
30,0,10,60,0,0,0,0,0,0,325
50,0,0,50,0,0,0,0,0,0,270.99
10,10,10,70,0,0,0,0,0,0,148
20,0,20,60,0,0,0,0,0,0,317
20,0,0,80,0,0,0,0,0,0,84.37
50,0,0,50,0,0,0,0,0,0,126.38
40,0,0,60,0,0,0,0,0,0,33.73
40,0,0,60,0,0,0,0,0,0,52.1
20,0,0,80,0,0,0,0,0,0,13.75
100,0,0,0,0,0,0,0,0,0,71.89
100,0,0,0,0,0,0,0,0,0,84.23
100,0,0,0,0,0,0,0,0,0,55
100,0,0,0,0,0,0,0,0,0,27.3
100,0,0,0,0,0,0,0,0,0,22.5
100,0,0,0,0,0,0,0,0,0,23.1
100,0,0,0,0,0,0,0,0,0,34.8
100,0,0,0,0,0,0,0,0,0,15.1
100,0,0,0,0,0,0,0,0,0,22.5
100,0,0,0,0,0,0,0,0,0,23.96
100,0,0,0,0,0,0,0,0,0,21.7
100,0,0,0,0,0,0,0,0,0,49.74
100,0,0,0,0,0,0,0,0,0,12.9
100,0,0,0,0,0,0,0,0,0,25.9
100,0,0,0,0,0,0,0,0,0,14.8
100,0,0,0,0,0,0,0,0,0,16.6
100,0,0,0,0,0,0,0,0,0,34.8
100,0,0,0,0,0,0,0,0,0,49.3
100,0,0,0,0,0,0,0,0,0,38.5
100,0,0,0,0,0,0,0,0,0,34
100,0,0,0,0,0,0,0,0,0,29.5
100,0,0,0,0,0,0,0,0,0,56.6
100,0,0,0,0,0,0,0,0,0,27.2
100,0,0,0,0,0,0,0,0,0,50.37
100,0,0,0,0,0,0,0,0,0,42.4
0,0,0,0,0,0,70,10,0,20,51.1
0,0,0,0,0,0,70,0,0,30,35.84
0,0,0,0,0,0,70,0,0,30,56.55
0,0,0,0,0,0,70,10,0,20,41.4
0,0,0,0,0,0,70,0,0,30,45.5
0,0,0,0,0,0,70,10,0,20,52.7
70,10,0,0,0,0,20,0,0,0,79.37
100,0,0,0,0,0,0,0,0,0,122
100,0,0,0,0,0,0,0,0,0,74.59
90,0,10,0,0,0,0,0,0,0,143
100,0,0,0,0,0,0,0,0,0,102.85
100,0,0,0,0,0,0,0,0,0,82.08
90,0,0,0,0,0,10,0,0,0,151
80,0,10,0,0,0,10,0,0,0,103
100,0,0,0,0,0,0,0,0,0,57.7
80,0,0,0,0,0,20,0,0,0,79.7
80,0,10,0,0,0,10,0,0,0,76.73
90,10,0,0,0,0,0,0,0,0,78.8
80,0,0,0,0,0,20,0,0,0,88.75
90,0,0,0,0,0,10,0,0,0,111.36
100,0,0,0,0,0,0,0,0,0,103
90,0,0,0,0,0,10,0,0,0,87
100,0,0,0,0,0,0,0,0,0,46.56
100,0,0,0,0,0,0,0,0,0,62.7
100,0,0,0,0,0,0,0,0,0,87.69
80,0,0,0,0,0,0,0,20,0,55.6
